"LOCATION","Country","SUBJECT","Subject","MEASURE","Measure","FREQUENCY","Frequency","TIME","Period","Unit Code","Unit","PowerCode Code","PowerCode","Reference Period Code","Reference Period","Value","Flag Codes","Flags"
"GBR","United Kingdom","P314B","Services","CQR","National currency, current prices, quarterly levels","Q","Quarterly","2000-Q3","Q3-2000","GBP","Pound Sterling","6","Millions",,,104285,,
"GBR","United Kingdom","P314B","Services","CQR","National currency, current prices, quarterly levels","Q","Quarterly","2000-Q4","Q4-2000","GBP","Pound Sterling","6","Millions",,,100993,,
"GBR","United Kingdom","P314B","Services","CQR","National currency, current prices, quarterly levels","Q","Quarterly","2001-Q1","Q1-2001","GBP","Pound Sterling","6","Millions",,,98113,,
"GBR","United Kingdom","P314B","Services","CQR","National currency, current prices, quarterly levels","Q","Quarterly","2001-Q2","Q2-2001","GBP","Pound Sterling","6","Millions",,,102459,,
"GBR","United Kingdom","P314B","Services","CQR","National currency, current prices, quarterly levels","Q","Quarterly","2001-Q3","Q3-2001","GBP","Pound Sterling","6","Millions",,,107115,,
"GBR","United Kingdom","P314B","Services","CQR","National currency, current prices, quarterly levels","Q","Quarterly","2001-Q4","Q4-2001","GBP","Pound Sterling","6","Millions",,,102735,,
"GBR","United Kingdom","P314B","Services","CQR","National currency, current prices, quarterly levels","Q","Quarterly","2002-Q1","Q1-2002","GBP","Pound Sterling","6","Millions",,,100633,,
"GBR","United Kingdom","P314B","Services","CQR","National currency, current prices, quarterly levels","Q","Quarterly","2002-Q2","Q2-2002","GBP","Pound Sterling","6","Millions",,,106093,,
"GBR","United Kingdom","P314B","Services","CQR","National currency, current prices, quarterly levels","Q","Quarterly","2002-Q3","Q3-2002","GBP","Pound Sterling","6","Millions",,,110616,,
"GBR","United Kingdom","P314B","Services","CQR","National currency, current prices, quarterly levels","Q","Quarterly","2002-Q4","Q4-2002","GBP","Pound Sterling","6","Millions",,,108238,,
"GBR","United Kingdom","P314B","Services","CQR","National currency, current prices, quarterly levels","Q","Quarterly","2003-Q1","Q1-2003","GBP","Pound Sterling","6","Millions",,,104330,,
"GBR","United Kingdom","P314B","Services","CQR","National currency, current prices, quarterly levels","Q","Quarterly","2003-Q2","Q2-2003","GBP","Pound Sterling","6","Millions",,,110383,,
"GBR","United Kingdom","P314B","Services","CQR","National currency, current prices, quarterly levels","Q","Quarterly","2003-Q3","Q3-2003","GBP","Pound Sterling","6","Millions",,,116053,,
"GBR","United Kingdom","P314B","Services","CQR","National currency, current prices, quarterly levels","Q","Quarterly","2003-Q4","Q4-2003","GBP","Pound Sterling","6","Millions",,,113161,,
"GBR","United Kingdom","P314B","Services","CQR","National currency, current prices, quarterly levels","Q","Quarterly","2004-Q1","Q1-2004","GBP","Pound Sterling","6","Millions",,,109683,,
"GBR","United Kingdom","P314B","Services","CQR","National currency, current prices, quarterly levels","Q","Quarterly","2004-Q2","Q2-2004","GBP","Pound Sterling","6","Millions",,,117403,,
"GBR","United Kingdom","P314B","Services","CQR","National currency, current prices, quarterly levels","Q","Quarterly","2004-Q3","Q3-2004","GBP","Pound Sterling","6","Millions",,,122618,,
"GBR","United Kingdom","P314B","Services","CQR","National currency, current prices, quarterly levels","Q","Quarterly","2004-Q4","Q4-2004","GBP","Pound Sterling","6","Millions",,,120629,,
"GBR","United Kingdom","P314B","Services","CQR","National currency, current prices, quarterly levels","Q","Quarterly","2005-Q1","Q1-2005","GBP","Pound Sterling","6","Millions",,,117824,,
"GBR","United Kingdom","P314B","Services","CQR","National currency, current prices, quarterly levels","Q","Quarterly","2005-Q2","Q2-2005","GBP","Pound Sterling","6","Millions",,,125349,,
"GBR","United Kingdom","P314B","Services","CQR","National currency, current prices, quarterly levels","Q","Quarterly","2005-Q3","Q3-2005","GBP","Pound Sterling","6","Millions",,,130166,,
"GBR","United Kingdom","P314B","Services","CQR","National currency, current prices, quarterly levels","Q","Quarterly","2005-Q4","Q4-2005","GBP","Pound Sterling","6","Millions",,,127233,,
"GBR","United Kingdom","P314B","Services","CQR","National currency, current prices, quarterly levels","Q","Quarterly","2006-Q1","Q1-2006","GBP","Pound Sterling","6","Millions",,,122577,,
"GBR","United Kingdom","P314B","Services","CQR","National currency, current prices, quarterly levels","Q","Quarterly","2006-Q2","Q2-2006","GBP","Pound Sterling","6","Millions",,,130147,,
"GBR","United Kingdom","P314B","Services","CQR","National currency, current prices, quarterly levels","Q","Quarterly","2006-Q3","Q3-2006","GBP","Pound Sterling","6","Millions",,,136645,,
"GBR","United Kingdom","P314B","Services","CQR","National currency, current prices, quarterly levels","Q","Quarterly","2006-Q4","Q4-2006","GBP","Pound Sterling","6","Millions",,,133125,,
"GBR","United Kingdom","P314B","Services","CQR","National currency, current prices, quarterly levels","Q","Quarterly","2007-Q1","Q1-2007","GBP","Pound Sterling","6","Millions",,,129063,,
"GBR","United Kingdom","P314B","Services","CQR","National currency, current prices, quarterly levels","Q","Quarterly","2007-Q2","Q2-2007","GBP","Pound Sterling","6","Millions",,,137688,,
"GBR","United Kingdom","P314B","Services","CQR","National currency, current prices, quarterly levels","Q","Quarterly","2007-Q3","Q3-2007","GBP","Pound Sterling","6","Millions",,,143689,,
"GBR","United Kingdom","P314B","Services","CQR","National currency, current prices, quarterly levels","Q","Quarterly","2007-Q4","Q4-2007","GBP","Pound Sterling","6","Millions",,,139111,,
"GBR","United Kingdom","P314B","Services","CQR","National currency, current prices, quarterly levels","Q","Quarterly","2008-Q1","Q1-2008","GBP","Pound Sterling","6","Millions",,,136458,,
"GBR","United Kingdom","P314B","Services","CQR","National currency, current prices, quarterly levels","Q","Quarterly","2008-Q2","Q2-2008","GBP","Pound Sterling","6","Millions",,,142626,,
"GBR","United Kingdom","P314B","Services","CQR","National currency, current prices, quarterly levels","Q","Quarterly","2008-Q3","Q3-2008","GBP","Pound Sterling","6","Millions",,,146049,,
"GBR","United Kingdom","P314B","Services","CQR","National currency, current prices, quarterly levels","Q","Quarterly","2008-Q4","Q4-2008","GBP","Pound Sterling","6","Millions",,,140216,,
"GBR","United Kingdom","P314B","Services","CQR","National currency, current prices, quarterly levels","Q","Quarterly","2009-Q1","Q1-2009","GBP","Pound Sterling","6","Millions",,,133609,,
"GBR","United Kingdom","P314B","Services","CQR","National currency, current prices, quarterly levels","Q","Quarterly","2009-Q2","Q2-2009","GBP","Pound Sterling","6","Millions",,,136361,,
"GBR","United Kingdom","P314B","Services","CQR","National currency, current prices, quarterly levels","Q","Quarterly","2009-Q3","Q3-2009","GBP","Pound Sterling","6","Millions",,,141014,,
"GBR","United Kingdom","P314B","Services","CQR","National currency, current prices, quarterly levels","Q","Quarterly","2009-Q4","Q4-2009","GBP","Pound Sterling","6","Millions",,,135792,,
"GBR","United Kingdom","P314B","Services","CQR","National currency, current prices, quarterly levels","Q","Quarterly","2010-Q1","Q1-2010","GBP","Pound Sterling","6","Millions",,,130927,,
"GBR","United Kingdom","P314B","Services","CQR","National currency, current prices, quarterly levels","Q","Quarterly","2010-Q2","Q2-2010","GBP","Pound Sterling","6","Millions",,,142033,,
"GBR","United Kingdom","P314B","Services","CQR","National currency, current prices, quarterly levels","Q","Quarterly","2010-Q3","Q3-2010","GBP","Pound Sterling","6","Millions",,,147826,,
"GBR","United Kingdom","P314B","Services","CQR","National currency, current prices, quarterly levels","Q","Quarterly","2010-Q4","Q4-2010","GBP","Pound Sterling","6","Millions",,,141273,,
"GBR","United Kingdom","P314B","Services","CQR","National currency, current prices, quarterly levels","Q","Quarterly","2011-Q1","Q1-2011","GBP","Pound Sterling","6","Millions",,,138889,,
"GBR","United Kingdom","P314B","Services","CQR","National currency, current prices, quarterly levels","Q","Quarterly","2011-Q2","Q2-2011","GBP","Pound Sterling","6","Millions",,,145989,,
"GBR","United Kingdom","P314B","Services","CQR","National currency, current prices, quarterly levels","Q","Quarterly","2011-Q3","Q3-2011","GBP","Pound Sterling","6","Millions",,,150414,,
"GBR","United Kingdom","P314B","Services","CQR","National currency, current prices, quarterly levels","Q","Quarterly","2011-Q4","Q4-2011","GBP","Pound Sterling","6","Millions",,,148863,,
"GBR","United Kingdom","P314B","Services","CQR","National currency, current prices, quarterly levels","Q","Quarterly","2012-Q1","Q1-2012","GBP","Pound Sterling","6","Millions",,,144033,,
"GBR","United Kingdom","P314B","Services","CQR","National currency, current prices, quarterly levels","Q","Quarterly","2012-Q2","Q2-2012","GBP","Pound Sterling","6","Millions",,,153576,,
"GBR","United Kingdom","P314B","Services","CQR","National currency, current prices, quarterly levels","Q","Quarterly","2012-Q3","Q3-2012","GBP","Pound Sterling","6","Millions",,,158922,,
"GBR","United Kingdom","P314B","Services","CQR","National currency, current prices, quarterly levels","Q","Quarterly","2012-Q4","Q4-2012","GBP","Pound Sterling","6","Millions",,,154438,,
"GBR","United Kingdom","P314B","Services","CQR","National currency, current prices, quarterly levels","Q","Quarterly","2013-Q1","Q1-2013","GBP","Pound Sterling","6","Millions",,,151545,,
"GBR","United Kingdom","P314B","Services","CQR","National currency, current prices, quarterly levels","Q","Quarterly","2013-Q2","Q2-2013","GBP","Pound Sterling","6","Millions",,,159604,,
"GBR","United Kingdom","P314B","Services","CQR","National currency, current prices, quarterly levels","Q","Quarterly","2013-Q3","Q3-2013","GBP","Pound Sterling","6","Millions",,,167618,,
"GBR","United Kingdom","P314B","Services","CQR","National currency, current prices, quarterly levels","Q","Quarterly","2013-Q4","Q4-2013","GBP","Pound Sterling","6","Millions",,,162715,,
"GBR","United Kingdom","P314B","Services","CQR","National currency, current prices, quarterly levels","Q","Quarterly","2014-Q1","Q1-2014","GBP","Pound Sterling","6","Millions",,,159321,,
"GBR","United Kingdom","P314B","Services","CQR","National currency, current prices, quarterly levels","Q","Quarterly","2014-Q2","Q2-2014","GBP","Pound Sterling","6","Millions",,,169499,,
"GBR","United Kingdom","P314B","Services","CQR","National currency, current prices, quarterly levels","Q","Quarterly","2014-Q3","Q3-2014","GBP","Pound Sterling","6","Millions",,,176624,,
"GBR","United Kingdom","P314B","Services","CQR","National currency, current prices, quarterly levels","Q","Quarterly","2014-Q4","Q4-2014","GBP","Pound Sterling","6","Millions",,,172751,,
"GBR","United Kingdom","P314B","Services","CQR","National currency, current prices, quarterly levels","Q","Quarterly","2015-Q1","Q1-2015","GBP","Pound Sterling","6","Millions",,,166104,,
"GBR","United Kingdom","P314B","Services","CQR","National currency, current prices, quarterly levels","Q","Quarterly","2015-Q2","Q2-2015","GBP","Pound Sterling","6","Millions",,,175590,,
"GBR","United Kingdom","P314B","Services","CQR","National currency, current prices, quarterly levels","Q","Quarterly","2015-Q3","Q3-2015","GBP","Pound Sterling","6","Millions",,,182078,,
"GBR","United Kingdom","P314B","Services","CQR","National currency, current prices, quarterly levels","Q","Quarterly","2015-Q4","Q4-2015","GBP","Pound Sterling","6","Millions",,,179887,,
"GBR","United Kingdom","P314B","Services","CQR","National currency, current prices, quarterly levels","Q","Quarterly","2016-Q1","Q1-2016","GBP","Pound Sterling","6","Millions",,,174140,,
"GBR","United Kingdom","P314B","Services","CQR","National currency, current prices, quarterly levels","Q","Quarterly","2016-Q2","Q2-2016","GBP","Pound Sterling","6","Millions",,,185311,,
"GBR","United Kingdom","P314B","Services","CQR","National currency, current prices, quarterly levels","Q","Quarterly","2016-Q3","Q3-2016","GBP","Pound Sterling","6","Millions",,,193377,,
"GBR","United Kingdom","P314B","Services","CQR","National currency, current prices, quarterly levels","Q","Quarterly","2016-Q4","Q4-2016","GBP","Pound Sterling","6","Millions",,,188932,,
"GBR","United Kingdom","P314B","Services","CQR","National currency, current prices, quarterly levels","Q","Quarterly","2017-Q1","Q1-2017","GBP","Pound Sterling","6","Millions",,,183231,,
"GBR","United Kingdom","P314B","Services","CQR","National currency, current prices, quarterly levels","Q","Quarterly","2017-Q2","Q2-2017","GBP","Pound Sterling","6","Millions",,,192352,,
"GBR","United Kingdom","P314B","Services","CQR","National currency, current prices, quarterly levels","Q","Quarterly","2017-Q3","Q3-2017","GBP","Pound Sterling","6","Millions",,,196860,,
"GBR","United Kingdom","P314B","Services","CQR","National currency, current prices, quarterly levels","Q","Quarterly","2017-Q4","Q4-2017","GBP","Pound Sterling","6","Millions",,,192610,,
"GBR","United Kingdom","P314B","Services","CQR","National currency, current prices, quarterly levels","Q","Quarterly","2018-Q1","Q1-2018","GBP","Pound Sterling","6","Millions",,,187938,,
"GBR","United Kingdom","P314B","Services","CQR","National currency, current prices, quarterly levels","Q","Quarterly","2018-Q2","Q2-2018","GBP","Pound Sterling","6","Millions",,,198743,,
"GBR","United Kingdom","P314B","Services","CQR","National currency, current prices, quarterly levels","Q","Quarterly","2018-Q3","Q3-2018","GBP","Pound Sterling","6","Millions",,,205694,,
"GBR","United Kingdom","P314B","Services","CQR","National currency, current prices, quarterly levels","Q","Quarterly","2018-Q4","Q4-2018","GBP","Pound Sterling","6","Millions",,,200636,,
"GBR","United Kingdom","P314B","Services","CQR","National currency, current prices, quarterly levels","Q","Quarterly","2019-Q1","Q1-2019","GBP","Pound Sterling","6","Millions",,,192909,,
"GBR","United Kingdom","P314B","Services","CQR","National currency, current prices, quarterly levels","Q","Quarterly","2019-Q2","Q2-2019","GBP","Pound Sterling","6","Millions",,,200646,,
"GBR","United Kingdom","P314B","Services","CQR","National currency, current prices, quarterly levels","Q","Quarterly","2019-Q3","Q3-2019","GBP","Pound Sterling","6","Millions",,,208648,,
"GBR","United Kingdom","P314B","Services","CQR","National currency, current prices, quarterly levels","Q","Quarterly","2019-Q4","Q4-2019","GBP","Pound Sterling","6","Millions",,,202573,,
"GBR","United Kingdom","P314B","Services","CQR","National currency, current prices, quarterly levels","Q","Quarterly","2020-Q1","Q1-2020","GBP","Pound Sterling","6","Millions",,,190631,,
