"SUBJECT","Subject","LOCATION","Country","FREQUENCY","Frequency","TIME","Time","Unit Code","Unit","PowerCode Code","PowerCode","Reference Period Code","Reference Period","Value","Flag Codes","Flags"
"PRINTO01","Production of total industry sa, Index","NOR","Norway","Q","Quarterly","2012-Q1","Q1-2012","IDX","Index","0","Units","2015_100","2015=100",102.8316,,
"PRINTO01","Production of total industry sa, Index","NOR","Norway","Q","Quarterly","2012-Q2","Q2-2012","IDX","Index","0","Units","2015_100","2015=100",103.4911,,
"PRINTO01","Production of total industry sa, Index","NOR","Norway","Q","Quarterly","2012-Q3","Q3-2012","IDX","Index","0","Units","2015_100","2015=100",98.91389,,
"PRINTO01","Production of total industry sa, Index","NOR","Norway","Q","Quarterly","2012-Q4","Q4-2012","IDX","Index","0","Units","2015_100","2015=100",99.30178,,
"PRINTO01","Production of total industry sa, Index","NOR","Norway","Q","Quarterly","2013-Q1","Q1-2013","IDX","Index","0","Units","2015_100","2015=100",93.91001,,
"PRINTO01","Production of total industry sa, Index","NOR","Norway","Q","Quarterly","2013-Q2","Q2-2013","IDX","Index","0","Units","2015_100","2015=100",97.7114,,
"PRINTO01","Production of total industry sa, Index","NOR","Norway","Q","Quarterly","2013-Q3","Q3-2013","IDX","Index","0","Units","2015_100","2015=100",97.59503,,
"PRINTO01","Production of total industry sa, Index","NOR","Norway","Q","Quarterly","2013-Q4","Q4-2013","IDX","Index","0","Units","2015_100","2015=100",95.38402,,
"PRINTO01","Production of total industry sa, Index","NOR","Norway","Q","Quarterly","2014-Q1","Q1-2014","IDX","Index","0","Units","2015_100","2015=100",99.18542,,
"PRINTO01","Production of total industry sa, Index","NOR","Norway","Q","Quarterly","2014-Q2","Q2-2014","IDX","Index","0","Units","2015_100","2015=100",97.67262,,
"PRINTO01","Production of total industry sa, Index","NOR","Norway","Q","Quarterly","2014-Q3","Q3-2014","IDX","Index","0","Units","2015_100","2015=100",99.68968,,
"PRINTO01","Production of total industry sa, Index","NOR","Norway","Q","Quarterly","2014-Q4","Q4-2014","IDX","Index","0","Units","2015_100","2015=100",101.7067,,
"PRINTO01","Production of total industry sa, Index","NOR","Norway","Q","Quarterly","2015-Q1","Q1-2015","IDX","Index","0","Units","2015_100","2015=100",100.4655,,
"PRINTO01","Production of total industry sa, Index","NOR","Norway","Q","Quarterly","2015-Q2","Q2-2015","IDX","Index","0","Units","2015_100","2015=100",98.95267,,
"PRINTO01","Production of total industry sa, Index","NOR","Norway","Q","Quarterly","2015-Q3","Q3-2015","IDX","Index","0","Units","2015_100","2015=100",102.2498,,
"PRINTO01","Production of total industry sa, Index","NOR","Norway","Q","Quarterly","2015-Q4","Q4-2015","IDX","Index","0","Units","2015_100","2015=100",99.37936,,
"PRINTO01","Production of total industry sa, Index","NOR","Norway","Q","Quarterly","2016-Q1","Q1-2016","IDX","Index","0","Units","2015_100","2015=100",99.76726,,
"PRINTO01","Production of total industry sa, Index","NOR","Norway","Q","Quarterly","2016-Q2","Q2-2016","IDX","Index","0","Units","2015_100","2015=100",99.22421,,
"PRINTO01","Production of total industry sa, Index","NOR","Norway","Q","Quarterly","2016-Q3","Q3-2016","IDX","Index","0","Units","2015_100","2015=100",95.30644,,
"PRINTO01","Production of total industry sa, Index","NOR","Norway","Q","Quarterly","2016-Q4","Q4-2016","IDX","Index","0","Units","2015_100","2015=100",99.80605,,
"PRINTO01","Production of total industry sa, Index","NOR","Norway","Q","Quarterly","2017-Q1","Q1-2017","IDX","Index","0","Units","2015_100","2015=100",101.2025,,
"PRINTO01","Production of total industry sa, Index","NOR","Norway","Q","Quarterly","2017-Q2","Q2-2017","IDX","Index","0","Units","2015_100","2015=100",101.3576,,
"PRINTO01","Production of total industry sa, Index","NOR","Norway","Q","Quarterly","2017-Q3","Q3-2017","IDX","Index","0","Units","2015_100","2015=100",101.8231,,
"PRINTO01","Production of total industry sa, Index","NOR","Norway","Q","Quarterly","2017-Q4","Q4-2017","IDX","Index","0","Units","2015_100","2015=100",98.79752,,
"PRINTO01","Production of total industry sa, Index","NOR","Norway","Q","Quarterly","2018-Q1","Q1-2018","IDX","Index","0","Units","2015_100","2015=100",102.211,,
"PRINTO01","Production of total industry sa, Index","NOR","Norway","Q","Quarterly","2018-Q2","Q2-2018","IDX","Index","0","Units","2015_100","2015=100",101.1637,,
"PRINTO01","Production of total industry sa, Index","NOR","Norway","Q","Quarterly","2018-Q3","Q3-2018","IDX","Index","0","Units","2015_100","2015=100",102.7541,,
"PRINTO01","Production of total industry sa, Index","NOR","Norway","Q","Quarterly","2018-Q4","Q4-2018","IDX","Index","0","Units","2015_100","2015=100",101.5516,,
"PRINTO01","Production of total industry sa, Index","NOR","Norway","Q","Quarterly","2019-Q1","Q1-2019","IDX","Index","0","Units","2015_100","2015=100",96.81924,,
"PRINTO01","Production of total industry sa, Index","NOR","Norway","Q","Quarterly","2019-Q2","Q2-2019","IDX","Index","0","Units","2015_100","2015=100",95.96587,,
"PRINTO01","Production of total industry sa, Index","NOR","Norway","Q","Quarterly","2019-Q3","Q3-2019","IDX","Index","0","Units","2015_100","2015=100",94.91854,,
"PRINTO01","Production of total industry sa, Index","NOR","Norway","Q","Quarterly","2019-Q4","Q4-2019","IDX","Index","0","Units","2015_100","2015=100",99.45694,,
"PRINTO01","Production of total industry sa, Index","NOR","Norway","Q","Quarterly","2020-Q1","Q1-2020","IDX","Index","0","Units","2015_100","2015=100",100.8146,,
"PRINTO01","Production of total industry sa, Index","NOR","Norway","Q","Quarterly","2020-Q2","Q2-2020","IDX","Index","0","Units","2015_100","2015=100",100.4267,,
"PRINTO01","Production of total industry sa, Index","SWE","Sweden","Q","Quarterly","1991-Q1","Q1-1991","IDX","Index","0","Units","2015_100","2015=100",69.84656,,
"PRINTO01","Production of total industry sa, Index","SWE","Sweden","Q","Quarterly","1991-Q2","Q2-1991","IDX","Index","0","Units","2015_100","2015=100",68.66615,,
"PRINTO01","Production of total industry sa, Index","SWE","Sweden","Q","Quarterly","1991-Q3","Q3-1991","IDX","Index","0","Units","2015_100","2015=100",67.62064,,
"PRINTO01","Production of total industry sa, Index","SWE","Sweden","Q","Quarterly","1991-Q4","Q4-1991","IDX","Index","0","Units","2015_100","2015=100",68.19398,,
"PRINTO01","Production of total industry sa, Index","SWE","Sweden","Q","Quarterly","1992-Q1","Q1-1992","IDX","Index","0","Units","2015_100","2015=100",68.7336,,
"PRINTO01","Production of total industry sa, Index","SWE","Sweden","Q","Quarterly","1992-Q2","Q2-1992","IDX","Index","0","Units","2015_100","2015=100",68.66615,,
"PRINTO01","Production of total industry sa, Index","SWE","Sweden","Q","Quarterly","1992-Q3","Q3-1992","IDX","Index","0","Units","2015_100","2015=100",69.34067,,
"PRINTO01","Production of total industry sa, Index","SWE","Sweden","Q","Quarterly","1992-Q4","Q4-1992","IDX","Index","0","Units","2015_100","2015=100",67.14848,,
"PRINTO01","Production of total industry sa, Index","SWE","Sweden","Q","Quarterly","1993-Q1","Q1-1993","IDX","Index","0","Units","2015_100","2015=100",66.67632,,
"PRINTO01","Production of total industry sa, Index","SWE","Sweden","Q","Quarterly","1993-Q2","Q2-1993","IDX","Index","0","Units","2015_100","2015=100",67.31711,,
"PRINTO01","Production of total industry sa, Index","SWE","Sweden","Q","Quarterly","1993-Q3","Q3-1993","IDX","Index","0","Units","2015_100","2015=100",69.34067,,
"PRINTO01","Production of total industry sa, Index","SWE","Sweden","Q","Quarterly","1993-Q4","Q4-1993","IDX","Index","0","Units","2015_100","2015=100",70.285,,
"PRINTO01","Production of total industry sa, Index","SWE","Sweden","Q","Quarterly","1994-Q1","Q1-1994","IDX","Index","0","Units","2015_100","2015=100",72.8819,,
"PRINTO01","Production of total industry sa, Index","SWE","Sweden","Q","Quarterly","1994-Q2","Q2-1994","IDX","Index","0","Units","2015_100","2015=100",74.80428,,
"PRINTO01","Production of total industry sa, Index","SWE","Sweden","Q","Quarterly","1994-Q3","Q3-1994","IDX","Index","0","Units","2015_100","2015=100",76.01842,,
"PRINTO01","Production of total industry sa, Index","SWE","Sweden","Q","Quarterly","1994-Q4","Q4-1994","IDX","Index","0","Units","2015_100","2015=100",80.26789,,
"PRINTO01","Production of total industry sa, Index","SWE","Sweden","Q","Quarterly","1995-Q1","Q1-1995","IDX","Index","0","Units","2015_100","2015=100",82.62872,,
"PRINTO01","Production of total industry sa, Index","SWE","Sweden","Q","Quarterly","1995-Q2","Q2-1995","IDX","Index","0","Units","2015_100","2015=100",84.28129,,
"PRINTO01","Production of total industry sa, Index","SWE","Sweden","Q","Quarterly","1995-Q3","Q3-1995","IDX","Index","0","Units","2015_100","2015=100",84.41619,,
"PRINTO01","Production of total industry sa, Index","SWE","Sweden","Q","Quarterly","1995-Q4","Q4-1995","IDX","Index","0","Units","2015_100","2015=100",84.61855,,
"PRINTO01","Production of total industry sa, Index","SWE","Sweden","Q","Quarterly","1996-Q1","Q1-1996","IDX","Index","0","Units","2015_100","2015=100",84.14639,,
"PRINTO01","Production of total industry sa, Index","SWE","Sweden","Q","Quarterly","1996-Q2","Q2-1996","IDX","Index","0","Units","2015_100","2015=100",84.44991,,
"PRINTO01","Production of total industry sa, Index","SWE","Sweden","Q","Quarterly","1996-Q3","Q3-1996","IDX","Index","0","Units","2015_100","2015=100",85.79896,,
"PRINTO01","Production of total industry sa, Index","SWE","Sweden","Q","Quarterly","1996-Q4","Q4-1996","IDX","Index","0","Units","2015_100","2015=100",86.20367,,
"PRINTO01","Production of total industry sa, Index","SWE","Sweden","Q","Quarterly","1997-Q1","Q1-1997","IDX","Index","0","Units","2015_100","2015=100",87.85624,,
"PRINTO01","Production of total industry sa, Index","SWE","Sweden","Q","Quarterly","1997-Q2","Q2-1997","IDX","Index","0","Units","2015_100","2015=100",88.86802,,
"PRINTO01","Production of total industry sa, Index","SWE","Sweden","Q","Quarterly","1997-Q3","Q3-1997","IDX","Index","0","Units","2015_100","2015=100",89.81235,,
"PRINTO01","Production of total industry sa, Index","SWE","Sweden","Q","Quarterly","1997-Q4","Q4-1997","IDX","Index","0","Units","2015_100","2015=100",91.59983,,
"PRINTO01","Production of total industry sa, Index","SWE","Sweden","Q","Quarterly","1998-Q1","Q1-1998","IDX","Index","0","Units","2015_100","2015=100",91.53238,,
"PRINTO01","Production of total industry sa, Index","SWE","Sweden","Q","Quarterly","1998-Q2","Q2-1998","IDX","Index","0","Units","2015_100","2015=100",92.78024,,
"PRINTO01","Production of total industry sa, Index","SWE","Sweden","Q","Quarterly","1998-Q3","Q3-1998","IDX","Index","0","Units","2015_100","2015=100",94.70262,,
"PRINTO01","Production of total industry sa, Index","SWE","Sweden","Q","Quarterly","1998-Q4","Q4-1998","IDX","Index","0","Units","2015_100","2015=100",94.19673,,
"PRINTO01","Production of total industry sa, Index","SWE","Sweden","Q","Quarterly","1999-Q1","Q1-1999","IDX","Index","0","Units","2015_100","2015=100",94.33163,,
"PRINTO01","Production of total industry sa, Index","SWE","Sweden","Q","Quarterly","1999-Q2","Q2-1999","IDX","Index","0","Units","2015_100","2015=100",94.63517,,
"PRINTO01","Production of total industry sa, Index","SWE","Sweden","Q","Quarterly","1999-Q3","Q3-1999","IDX","Index","0","Units","2015_100","2015=100",95.07361,,
"PRINTO01","Production of total industry sa, Index","SWE","Sweden","Q","Quarterly","1999-Q4","Q4-1999","IDX","Index","0","Units","2015_100","2015=100",96.79363,,
"PRINTO01","Production of total industry sa, Index","SWE","Sweden","Q","Quarterly","2000-Q1","Q1-2000","IDX","Index","0","Units","2015_100","2015=100",96.34258,,
"PRINTO01","Production of total industry sa, Index","SWE","Sweden","Q","Quarterly","2000-Q2","Q2-2000","IDX","Index","0","Units","2015_100","2015=100",101.5413,,
"PRINTO01","Production of total industry sa, Index","SWE","Sweden","Q","Quarterly","2000-Q3","Q3-2000","IDX","Index","0","Units","2015_100","2015=100",102.0412,,
"PRINTO01","Production of total industry sa, Index","SWE","Sweden","Q","Quarterly","2000-Q4","Q4-2000","IDX","Index","0","Units","2015_100","2015=100",103.6741,,
"PRINTO01","Production of total industry sa, Index","SWE","Sweden","Q","Quarterly","2001-Q1","Q1-2001","IDX","Index","0","Units","2015_100","2015=100",101.508,,
"PRINTO01","Production of total industry sa, Index","SWE","Sweden","Q","Quarterly","2001-Q2","Q2-2001","IDX","Index","0","Units","2015_100","2015=100",98.84196,,
"PRINTO01","Production of total industry sa, Index","SWE","Sweden","Q","Quarterly","2001-Q3","Q3-2001","IDX","Index","0","Units","2015_100","2015=100",100.4416,,
"PRINTO01","Production of total industry sa, Index","SWE","Sweden","Q","Quarterly","2001-Q4","Q4-2001","IDX","Index","0","Units","2015_100","2015=100",100.9081,,
"PRINTO01","Production of total industry sa, Index","SWE","Sweden","Q","Quarterly","2002-Q1","Q1-2002","IDX","Index","0","Units","2015_100","2015=100",101.0414,,
"PRINTO01","Production of total industry sa, Index","SWE","Sweden","Q","Quarterly","2002-Q2","Q2-2002","IDX","Index","0","Units","2015_100","2015=100",100.3416,,
"PRINTO01","Production of total industry sa, Index","SWE","Sweden","Q","Quarterly","2002-Q3","Q3-2002","IDX","Index","0","Units","2015_100","2015=100",99.77505,,
"PRINTO01","Production of total industry sa, Index","SWE","Sweden","Q","Quarterly","2002-Q4","Q4-2002","IDX","Index","0","Units","2015_100","2015=100",101.2747,,
"PRINTO01","Production of total industry sa, Index","SWE","Sweden","Q","Quarterly","2003-Q1","Q1-2003","IDX","Index","0","Units","2015_100","2015=100",100.7748,,
"PRINTO01","Production of total industry sa, Index","SWE","Sweden","Q","Quarterly","2003-Q2","Q2-2003","IDX","Index","0","Units","2015_100","2015=100",102.3744,,
"PRINTO01","Production of total industry sa, Index","SWE","Sweden","Q","Quarterly","2003-Q3","Q3-2003","IDX","Index","0","Units","2015_100","2015=100",102.8743,,
"PRINTO01","Production of total industry sa, Index","SWE","Sweden","Q","Quarterly","2003-Q4","Q4-2003","IDX","Index","0","Units","2015_100","2015=100",103.2409,,
"PRINTO01","Production of total industry sa, Index","SWE","Sweden","Q","Quarterly","2004-Q1","Q1-2004","IDX","Index","0","Units","2015_100","2015=100",105.6403,,
"PRINTO01","Production of total industry sa, Index","SWE","Sweden","Q","Quarterly","2004-Q2","Q2-2004","IDX","Index","0","Units","2015_100","2015=100",107.0399,,
"PRINTO01","Production of total industry sa, Index","SWE","Sweden","Q","Quarterly","2004-Q3","Q3-2004","IDX","Index","0","Units","2015_100","2015=100",107.2399,,
"PRINTO01","Production of total industry sa, Index","SWE","Sweden","Q","Quarterly","2004-Q4","Q4-2004","IDX","Index","0","Units","2015_100","2015=100",107.4398,,
"PRINTO01","Production of total industry sa, Index","SWE","Sweden","Q","Quarterly","2005-Q1","Q1-2005","IDX","Index","0","Units","2015_100","2015=100",108.4729,,
"PRINTO01","Production of total industry sa, Index","SWE","Sweden","Q","Quarterly","2005-Q2","Q2-2005","IDX","Index","0","Units","2015_100","2015=100",108.4729,,
"PRINTO01","Production of total industry sa, Index","SWE","Sweden","Q","Quarterly","2005-Q3","Q3-2005","IDX","Index","0","Units","2015_100","2015=100",109.9725,,
"PRINTO01","Production of total industry sa, Index","SWE","Sweden","Q","Quarterly","2005-Q4","Q4-2005","IDX","Index","0","Units","2015_100","2015=100",110.2058,,
"PRINTO01","Production of total industry sa, Index","SWE","Sweden","Q","Quarterly","2006-Q1","Q1-2006","IDX","Index","0","Units","2015_100","2015=100",111.5055,,
"PRINTO01","Production of total industry sa, Index","SWE","Sweden","Q","Quarterly","2006-Q2","Q2-2006","IDX","Index","0","Units","2015_100","2015=100",112.7052,,
"PRINTO01","Production of total industry sa, Index","SWE","Sweden","Q","Quarterly","2006-Q3","Q3-2006","IDX","Index","0","Units","2015_100","2015=100",111.6721,,
"PRINTO01","Production of total industry sa, Index","SWE","Sweden","Q","Quarterly","2006-Q4","Q4-2006","IDX","Index","0","Units","2015_100","2015=100",116.5042,,
"PRINTO01","Production of total industry sa, Index","SWE","Sweden","Q","Quarterly","2007-Q1","Q1-2007","IDX","Index","0","Units","2015_100","2015=100",117.7372,,
"PRINTO01","Production of total industry sa, Index","SWE","Sweden","Q","Quarterly","2007-Q2","Q2-2007","IDX","Index","0","Units","2015_100","2015=100",117.7039,,
"PRINTO01","Production of total industry sa, Index","SWE","Sweden","Q","Quarterly","2007-Q3","Q3-2007","IDX","Index","0","Units","2015_100","2015=100",116.1376,,
"PRINTO01","Production of total industry sa, Index","SWE","Sweden","Q","Quarterly","2007-Q4","Q4-2007","IDX","Index","0","Units","2015_100","2015=100",118.9369,,
"PRINTO01","Production of total industry sa, Index","SWE","Sweden","Q","Quarterly","2008-Q1","Q1-2008","IDX","Index","0","Units","2015_100","2015=100",119.6368,,
"PRINTO01","Production of total industry sa, Index","SWE","Sweden","Q","Quarterly","2008-Q2","Q2-2008","IDX","Index","0","Units","2015_100","2015=100",117.4706,,
"PRINTO01","Production of total industry sa, Index","SWE","Sweden","Q","Quarterly","2008-Q3","Q3-2008","IDX","Index","0","Units","2015_100","2015=100",115.0712,,
"PRINTO01","Production of total industry sa, Index","SWE","Sweden","Q","Quarterly","2008-Q4","Q4-2008","IDX","Index","0","Units","2015_100","2015=100",105.0071,,
"PRINTO01","Production of total industry sa, Index","SWE","Sweden","Q","Quarterly","2009-Q1","Q1-2009","IDX","Index","0","Units","2015_100","2015=100",95.27618,,
"PRINTO01","Production of total industry sa, Index","SWE","Sweden","Q","Quarterly","2009-Q2","Q2-2009","IDX","Index","0","Units","2015_100","2015=100",92.11031,,
"PRINTO01","Production of total industry sa, Index","SWE","Sweden","Q","Quarterly","2009-Q3","Q3-2009","IDX","Index","0","Units","2015_100","2015=100",93.60993,,
"PRINTO01","Production of total industry sa, Index","SWE","Sweden","Q","Quarterly","2009-Q4","Q4-2009","IDX","Index","0","Units","2015_100","2015=100",94.17645,,
"PRINTO01","Production of total industry sa, Index","SWE","Sweden","Q","Quarterly","2010-Q1","Q1-2010","IDX","Index","0","Units","2015_100","2015=100",96.7758,,
"PRINTO01","Production of total industry sa, Index","SWE","Sweden","Q","Quarterly","2010-Q2","Q2-2010","IDX","Index","0","Units","2015_100","2015=100",102.2411,,
"PRINTO01","Production of total industry sa, Index","SWE","Sweden","Q","Quarterly","2010-Q3","Q3-2010","IDX","Index","0","Units","2015_100","2015=100",103.7741,,
"PRINTO01","Production of total industry sa, Index","SWE","Sweden","Q","Quarterly","2010-Q4","Q4-2010","IDX","Index","0","Units","2015_100","2015=100",105.1404,,
"PRINTO01","Production of total industry sa, Index","SWE","Sweden","Q","Quarterly","2011-Q1","Q1-2011","IDX","Index","0","Units","2015_100","2015=100",106.6067,,
"PRINTO01","Production of total industry sa, Index","SWE","Sweden","Q","Quarterly","2011-Q2","Q2-2011","IDX","Index","0","Units","2015_100","2015=100",104.6738,,
"PRINTO01","Production of total industry sa, Index","SWE","Sweden","Q","Quarterly","2011-Q3","Q3-2011","IDX","Index","0","Units","2015_100","2015=100",104.2073,,
"PRINTO01","Production of total industry sa, Index","SWE","Sweden","Q","Quarterly","2011-Q4","Q4-2011","IDX","Index","0","Units","2015_100","2015=100",102.9076,,
"PRINTO01","Production of total industry sa, Index","SWE","Sweden","Q","Quarterly","2012-Q1","Q1-2012","IDX","Index","0","Units","2015_100","2015=100",103.5408,,
"PRINTO01","Production of total industry sa, Index","SWE","Sweden","Q","Quarterly","2012-Q2","Q2-2012","IDX","Index","0","Units","2015_100","2015=100",104.5405,,
"PRINTO01","Production of total industry sa, Index","SWE","Sweden","Q","Quarterly","2012-Q3","Q3-2012","IDX","Index","0","Units","2015_100","2015=100",103.974,,
"PRINTO01","Production of total industry sa, Index","SWE","Sweden","Q","Quarterly","2012-Q4","Q4-2012","IDX","Index","0","Units","2015_100","2015=100",101.6746,,
"PRINTO01","Production of total industry sa, Index","SWE","Sweden","Q","Quarterly","2013-Q1","Q1-2013","IDX","Index","0","Units","2015_100","2015=100",99.97501,,
"PRINTO01","Production of total industry sa, Index","SWE","Sweden","Q","Quarterly","2013-Q2","Q2-2013","IDX","Index","0","Units","2015_100","2015=100",97.47563,,
"PRINTO01","Production of total industry sa, Index","SWE","Sweden","Q","Quarterly","2013-Q3","Q3-2013","IDX","Index","0","Units","2015_100","2015=100",98.80863,,
"PRINTO01","Production of total industry sa, Index","SWE","Sweden","Q","Quarterly","2013-Q4","Q4-2013","IDX","Index","0","Units","2015_100","2015=100",98.17545,,
"PRINTO01","Production of total industry sa, Index","SWE","Sweden","Q","Quarterly","2014-Q1","Q1-2014","IDX","Index","0","Units","2015_100","2015=100",98.84196,,
"PRINTO01","Production of total industry sa, Index","SWE","Sweden","Q","Quarterly","2014-Q2","Q2-2014","IDX","Index","0","Units","2015_100","2015=100",96.47588,,
"PRINTO01","Production of total industry sa, Index","SWE","Sweden","Q","Quarterly","2014-Q3","Q3-2014","IDX","Index","0","Units","2015_100","2015=100",95.94268,,
"PRINTO01","Production of total industry sa, Index","SWE","Sweden","Q","Quarterly","2014-Q4","Q4-2014","IDX","Index","0","Units","2015_100","2015=100",96.57586,,
"PRINTO01","Production of total industry sa, Index","SWE","Sweden","Q","Quarterly","2015-Q1","Q1-2015","IDX","Index","0","Units","2015_100","2015=100",95.5761,,
"PRINTO01","Production of total industry sa, Index","SWE","Sweden","Q","Quarterly","2015-Q2","Q2-2015","IDX","Index","0","Units","2015_100","2015=100",100.6748,,
"PRINTO01","Production of total industry sa, Index","SWE","Sweden","Q","Quarterly","2015-Q3","Q3-2015","IDX","Index","0","Units","2015_100","2015=100",101.7079,,
"PRINTO01","Production of total industry sa, Index","SWE","Sweden","Q","Quarterly","2015-Q4","Q4-2015","IDX","Index","0","Units","2015_100","2015=100",102.0412,,
"PRINTO01","Production of total industry sa, Index","SWE","Sweden","Q","Quarterly","2016-Q1","Q1-2016","IDX","Index","0","Units","2015_100","2015=100",101.5746,,
"PRINTO01","Production of total industry sa, Index","SWE","Sweden","Q","Quarterly","2016-Q2","Q2-2016","IDX","Index","0","Units","2015_100","2015=100",100.3416,,
"PRINTO01","Production of total industry sa, Index","SWE","Sweden","Q","Quarterly","2016-Q3","Q3-2016","IDX","Index","0","Units","2015_100","2015=100",101.8079,,
"PRINTO01","Production of total industry sa, Index","SWE","Sweden","Q","Quarterly","2016-Q4","Q4-2016","IDX","Index","0","Units","2015_100","2015=100",101.6413,,
"PRINTO01","Production of total industry sa, Index","SWE","Sweden","Q","Quarterly","2017-Q1","Q1-2017","IDX","Index","0","Units","2015_100","2015=100",104.174,,
"PRINTO01","Production of total industry sa, Index","SWE","Sweden","Q","Quarterly","2017-Q2","Q2-2017","IDX","Index","0","Units","2015_100","2015=100",105.2737,,
"PRINTO01","Production of total industry sa, Index","SWE","Sweden","Q","Quarterly","2017-Q3","Q3-2017","IDX","Index","0","Units","2015_100","2015=100",106.5734,,
"PRINTO01","Production of total industry sa, Index","SWE","Sweden","Q","Quarterly","2017-Q4","Q4-2017","IDX","Index","0","Units","2015_100","2015=100",108.6728,,
"PRINTO01","Production of total industry sa, Index","SWE","Sweden","Q","Quarterly","2018-Q1","Q1-2018","IDX","Index","0","Units","2015_100","2015=100",109.1727,,
"PRINTO01","Production of total industry sa, Index","SWE","Sweden","Q","Quarterly","2018-Q2","Q2-2018","IDX","Index","0","Units","2015_100","2015=100",108.2396,,
"PRINTO01","Production of total industry sa, Index","SWE","Sweden","Q","Quarterly","2018-Q3","Q3-2018","IDX","Index","0","Units","2015_100","2015=100",107.6064,,
"PRINTO01","Production of total industry sa, Index","SWE","Sweden","Q","Quarterly","2018-Q4","Q4-2018","IDX","Index","0","Units","2015_100","2015=100",110.9723,,
"PRINTO01","Production of total industry sa, Index","SWE","Sweden","Q","Quarterly","2019-Q1","Q1-2019","IDX","Index","0","Units","2015_100","2015=100",111.5721,,
"PRINTO01","Production of total industry sa, Index","SWE","Sweden","Q","Quarterly","2019-Q2","Q2-2019","IDX","Index","0","Units","2015_100","2015=100",111.8387,,
"PRINTO01","Production of total industry sa, Index","SWE","Sweden","Q","Quarterly","2019-Q3","Q3-2019","IDX","Index","0","Units","2015_100","2015=100",112.4052,,
"PRINTO01","Production of total industry sa, Index","SWE","Sweden","Q","Quarterly","2019-Q4","Q4-2019","IDX","Index","0","Units","2015_100","2015=100",111.8054,,
"PRINTO01","Production of total industry sa, Index","SWE","Sweden","Q","Quarterly","2020-Q1","Q1-2020","IDX","Index","0","Units","2015_100","2015=100",111.9054,,
"PRINTO01","Production of total industry sa, Index","SWE","Sweden","Q","Quarterly","2020-Q2","Q2-2020","IDX","Index","0","Units","2015_100","2015=100",96.50921,,
"PRINTO01","Production of total industry sa, Index","CHE","Switzerland","Q","Quarterly","1991-Q1","Q1-1991","IDX","Index","0","Units","2015_100","2015=100",67.02864,,
"PRINTO01","Production of total industry sa, Index","CHE","Switzerland","Q","Quarterly","1991-Q2","Q2-1991","IDX","Index","0","Units","2015_100","2015=100",66.00561,,
"PRINTO01","Production of total industry sa, Index","CHE","Switzerland","Q","Quarterly","1991-Q3","Q3-1991","IDX","Index","0","Units","2015_100","2015=100",65.06844,,
"PRINTO01","Production of total industry sa, Index","CHE","Switzerland","Q","Quarterly","1991-Q4","Q4-1991","IDX","Index","0","Units","2015_100","2015=100",67.08162,,
"PRINTO01","Production of total industry sa, Index","CHE","Switzerland","Q","Quarterly","1992-Q1","Q1-1992","IDX","Index","0","Units","2015_100","2015=100",65.87289,,
"PRINTO01","Production of total industry sa, Index","CHE","Switzerland","Q","Quarterly","1992-Q2","Q2-1992","IDX","Index","0","Units","2015_100","2015=100",66.2281,,
"PRINTO01","Production of total industry sa, Index","CHE","Switzerland","Q","Quarterly","1992-Q3","Q3-1992","IDX","Index","0","Units","2015_100","2015=100",66.11666,,
"PRINTO01","Production of total industry sa, Index","CHE","Switzerland","Q","Quarterly","1992-Q4","Q4-1992","IDX","Index","0","Units","2015_100","2015=100",64.38434,,
"PRINTO01","Production of total industry sa, Index","CHE","Switzerland","Q","Quarterly","1993-Q1","Q1-1993","IDX","Index","0","Units","2015_100","2015=100",63.32438,,
"PRINTO01","Production of total industry sa, Index","CHE","Switzerland","Q","Quarterly","1993-Q2","Q2-1993","IDX","Index","0","Units","2015_100","2015=100",62.99354,,
"PRINTO01","Production of total industry sa, Index","CHE","Switzerland","Q","Quarterly","1993-Q3","Q3-1993","IDX","Index","0","Units","2015_100","2015=100",65.74102,,
"PRINTO01","Production of total industry sa, Index","CHE","Switzerland","Q","Quarterly","1993-Q4","Q4-1993","IDX","Index","0","Units","2015_100","2015=100",65.61684,,
"PRINTO01","Production of total industry sa, Index","CHE","Switzerland","Q","Quarterly","1994-Q1","Q1-1994","IDX","Index","0","Units","2015_100","2015=100",65.7292,,
"PRINTO01","Production of total industry sa, Index","CHE","Switzerland","Q","Quarterly","1994-Q2","Q2-1994","IDX","Index","0","Units","2015_100","2015=100",67.14366,,
"PRINTO01","Production of total industry sa, Index","CHE","Switzerland","Q","Quarterly","1994-Q3","Q3-1994","IDX","Index","0","Units","2015_100","2015=100",67.63044,,
"PRINTO01","Production of total industry sa, Index","CHE","Switzerland","Q","Quarterly","1994-Q4","Q4-1994","IDX","Index","0","Units","2015_100","2015=100",68.21985,,
"PRINTO01","Production of total industry sa, Index","CHE","Switzerland","Q","Quarterly","1995-Q1","Q1-1995","IDX","Index","0","Units","2015_100","2015=100",68.73078,,
"PRINTO01","Production of total industry sa, Index","CHE","Switzerland","Q","Quarterly","1995-Q2","Q2-1995","IDX","Index","0","Units","2015_100","2015=100",69.12502,,
"PRINTO01","Production of total industry sa, Index","CHE","Switzerland","Q","Quarterly","1995-Q3","Q3-1995","IDX","Index","0","Units","2015_100","2015=100",70.37175,,
