"LOCATION","Country","SUBJECT","Subject","MEASURE","Measure","FREQUENCY","Frequency","TIME","Period","Unit Code","Unit","PowerCode Code","PowerCode","Reference Period Code","Reference Period","Value","Flag Codes","Flags"
"NZL","New Zealand","B1_GE","Gross domestic product - expenditure approach","CQRSA","National currency, current prices, quarterly levels, seasonally adjusted","Q","Quarterly","1996-Q3","Q3-1996","NZD","New Zealand Dollar","6","Millions",,,25404,,
"NZL","New Zealand","B1_GE","Gross domestic product - expenditure approach","CQRSA","National currency, current prices, quarterly levels, seasonally adjusted","Q","Quarterly","1996-Q4","Q4-1996","NZD","New Zealand Dollar","6","Millions",,,25474,,
"NZL","New Zealand","B1_GE","Gross domestic product - expenditure approach","CQRSA","National currency, current prices, quarterly levels, seasonally adjusted","Q","Quarterly","1997-Q1","Q1-1997","NZD","New Zealand Dollar","6","Millions",,,25227,,
"NZL","New Zealand","B1_GE","Gross domestic product - expenditure approach","CQRSA","National currency, current prices, quarterly levels, seasonally adjusted","Q","Quarterly","1997-Q2","Q2-1997","NZD","New Zealand Dollar","6","Millions",,,26093,,
"NZL","New Zealand","B1_GE","Gross domestic product - expenditure approach","CQRSA","National currency, current prices, quarterly levels, seasonally adjusted","Q","Quarterly","1997-Q3","Q3-1997","NZD","New Zealand Dollar","6","Millions",,,26472,,
"NZL","New Zealand","B1_GE","Gross domestic product - expenditure approach","CQRSA","National currency, current prices, quarterly levels, seasonally adjusted","Q","Quarterly","1997-Q4","Q4-1997","NZD","New Zealand Dollar","6","Millions",,,26108,,
"NZL","New Zealand","B1_GE","Gross domestic product - expenditure approach","CQRSA","National currency, current prices, quarterly levels, seasonally adjusted","Q","Quarterly","1998-Q1","Q1-1998","NZD","New Zealand Dollar","6","Millions",,,26163,,
"NZL","New Zealand","B1_GE","Gross domestic product - expenditure approach","CQRSA","National currency, current prices, quarterly levels, seasonally adjusted","Q","Quarterly","1998-Q2","Q2-1998","NZD","New Zealand Dollar","6","Millions",,,26124,,
"NZL","New Zealand","B1_GE","Gross domestic product - expenditure approach","CQRSA","National currency, current prices, quarterly levels, seasonally adjusted","Q","Quarterly","1998-Q3","Q3-1998","NZD","New Zealand Dollar","6","Millions",,,26462,,
"NZL","New Zealand","B1_GE","Gross domestic product - expenditure approach","CQRSA","National currency, current prices, quarterly levels, seasonally adjusted","Q","Quarterly","1998-Q4","Q4-1998","NZD","New Zealand Dollar","6","Millions",,,27053,,
"NZL","New Zealand","B1_GE","Gross domestic product - expenditure approach","CQRSA","National currency, current prices, quarterly levels, seasonally adjusted","Q","Quarterly","1999-Q1","Q1-1999","NZD","New Zealand Dollar","6","Millions",,,27123,,
"NZL","New Zealand","B1_GE","Gross domestic product - expenditure approach","CQRSA","National currency, current prices, quarterly levels, seasonally adjusted","Q","Quarterly","1999-Q2","Q2-1999","NZD","New Zealand Dollar","6","Millions",,,27619,,
"NZL","New Zealand","B1_GE","Gross domestic product - expenditure approach","CQRSA","National currency, current prices, quarterly levels, seasonally adjusted","Q","Quarterly","1999-Q3","Q3-1999","NZD","New Zealand Dollar","6","Millions",,,28079,,
"NZL","New Zealand","B1_GE","Gross domestic product - expenditure approach","CQRSA","National currency, current prices, quarterly levels, seasonally adjusted","Q","Quarterly","1999-Q4","Q4-1999","NZD","New Zealand Dollar","6","Millions",,,28310,,
"NZL","New Zealand","B1_GE","Gross domestic product - expenditure approach","CQRSA","National currency, current prices, quarterly levels, seasonally adjusted","Q","Quarterly","2000-Q1","Q1-2000","NZD","New Zealand Dollar","6","Millions",,,29171,,
"NZL","New Zealand","B1_GE","Gross domestic product - expenditure approach","CQRSA","National currency, current prices, quarterly levels, seasonally adjusted","Q","Quarterly","2000-Q2","Q2-2000","NZD","New Zealand Dollar","6","Millions",,,29166,,
"NZL","New Zealand","B1_GE","Gross domestic product - expenditure approach","CQRSA","National currency, current prices, quarterly levels, seasonally adjusted","Q","Quarterly","2000-Q3","Q3-2000","NZD","New Zealand Dollar","6","Millions",,,29601,,
"NZL","New Zealand","B1_GE","Gross domestic product - expenditure approach","CQRSA","National currency, current prices, quarterly levels, seasonally adjusted","Q","Quarterly","2000-Q4","Q4-2000","NZD","New Zealand Dollar","6","Millions",,,30433,,
"NZL","New Zealand","B1_GE","Gross domestic product - expenditure approach","CQRSA","National currency, current prices, quarterly levels, seasonally adjusted","Q","Quarterly","2001-Q1","Q1-2001","NZD","New Zealand Dollar","6","Millions",,,30568,,
"NZL","New Zealand","B1_GE","Gross domestic product - expenditure approach","CQRSA","National currency, current prices, quarterly levels, seasonally adjusted","Q","Quarterly","2001-Q2","Q2-2001","NZD","New Zealand Dollar","6","Millions",,,31629,,
"NZL","New Zealand","B1_GE","Gross domestic product - expenditure approach","CQRSA","National currency, current prices, quarterly levels, seasonally adjusted","Q","Quarterly","2001-Q3","Q3-2001","NZD","New Zealand Dollar","6","Millions",,,31506,,
"NZL","New Zealand","B1_GE","Gross domestic product - expenditure approach","CQRSA","National currency, current prices, quarterly levels, seasonally adjusted","Q","Quarterly","2001-Q4","Q4-2001","NZD","New Zealand Dollar","6","Millions",,,32547,,
"NZL","New Zealand","B1_GE","Gross domestic product - expenditure approach","CQRSA","National currency, current prices, quarterly levels, seasonally adjusted","Q","Quarterly","2002-Q1","Q1-2002","NZD","New Zealand Dollar","6","Millions",,,32983,,
"NZL","New Zealand","B1_GE","Gross domestic product - expenditure approach","CQRSA","National currency, current prices, quarterly levels, seasonally adjusted","Q","Quarterly","2002-Q2","Q2-2002","NZD","New Zealand Dollar","6","Millions",,,32955,,
"NZL","New Zealand","B1_GE","Gross domestic product - expenditure approach","CQRSA","National currency, current prices, quarterly levels, seasonally adjusted","Q","Quarterly","2002-Q3","Q3-2002","NZD","New Zealand Dollar","6","Millions",,,33741,,
"NZL","New Zealand","B1_GE","Gross domestic product - expenditure approach","CQRSA","National currency, current prices, quarterly levels, seasonally adjusted","Q","Quarterly","2002-Q4","Q4-2002","NZD","New Zealand Dollar","6","Millions",,,33978,,
"NZL","New Zealand","B1_GE","Gross domestic product - expenditure approach","CQRSA","National currency, current prices, quarterly levels, seasonally adjusted","Q","Quarterly","2003-Q1","Q1-2003","NZD","New Zealand Dollar","6","Millions",,,34509,,
"NZL","New Zealand","B1_GE","Gross domestic product - expenditure approach","CQRSA","National currency, current prices, quarterly levels, seasonally adjusted","Q","Quarterly","2003-Q2","Q2-2003","NZD","New Zealand Dollar","6","Millions",,,34951,,
"NZL","New Zealand","B1_GE","Gross domestic product - expenditure approach","CQRSA","National currency, current prices, quarterly levels, seasonally adjusted","Q","Quarterly","2003-Q3","Q3-2003","NZD","New Zealand Dollar","6","Millions",,,35719,,
"NZL","New Zealand","B1_GE","Gross domestic product - expenditure approach","CQRSA","National currency, current prices, quarterly levels, seasonally adjusted","Q","Quarterly","2003-Q4","Q4-2003","NZD","New Zealand Dollar","6","Millions",,,36459,,
"NZL","New Zealand","B1_GE","Gross domestic product - expenditure approach","CQRSA","National currency, current prices, quarterly levels, seasonally adjusted","Q","Quarterly","2004-Q1","Q1-2004","NZD","New Zealand Dollar","6","Millions",,,37382,,
"NZL","New Zealand","B1_GE","Gross domestic product - expenditure approach","CQRSA","National currency, current prices, quarterly levels, seasonally adjusted","Q","Quarterly","2004-Q2","Q2-2004","NZD","New Zealand Dollar","6","Millions",,,38032,,
"NZL","New Zealand","B1_GE","Gross domestic product - expenditure approach","CQRSA","National currency, current prices, quarterly levels, seasonally adjusted","Q","Quarterly","2004-Q3","Q3-2004","NZD","New Zealand Dollar","6","Millions",,,38651,,
"NZL","New Zealand","B1_GE","Gross domestic product - expenditure approach","CQRSA","National currency, current prices, quarterly levels, seasonally adjusted","Q","Quarterly","2004-Q4","Q4-2004","NZD","New Zealand Dollar","6","Millions",,,38918,,
"NZL","New Zealand","B1_GE","Gross domestic product - expenditure approach","CQRSA","National currency, current prices, quarterly levels, seasonally adjusted","Q","Quarterly","2005-Q1","Q1-2005","NZD","New Zealand Dollar","6","Millions",,,38993,,
"NZL","New Zealand","B1_GE","Gross domestic product - expenditure approach","CQRSA","National currency, current prices, quarterly levels, seasonally adjusted","Q","Quarterly","2005-Q2","Q2-2005","NZD","New Zealand Dollar","6","Millions",,,40229,,
"NZL","New Zealand","B1_GE","Gross domestic product - expenditure approach","CQRSA","National currency, current prices, quarterly levels, seasonally adjusted","Q","Quarterly","2005-Q3","Q3-2005","NZD","New Zealand Dollar","6","Millions",,,40793,,
"NZL","New Zealand","B1_GE","Gross domestic product - expenditure approach","CQRSA","National currency, current prices, quarterly levels, seasonally adjusted","Q","Quarterly","2005-Q4","Q4-2005","NZD","New Zealand Dollar","6","Millions",,,40707,,
"NZL","New Zealand","B1_GE","Gross domestic product - expenditure approach","CQRSA","National currency, current prices, quarterly levels, seasonally adjusted","Q","Quarterly","2006-Q1","Q1-2006","NZD","New Zealand Dollar","6","Millions",,,41186,,
"NZL","New Zealand","B1_GE","Gross domestic product - expenditure approach","CQRSA","National currency, current prices, quarterly levels, seasonally adjusted","Q","Quarterly","2006-Q2","Q2-2006","NZD","New Zealand Dollar","6","Millions",,,41841,,
"NZL","New Zealand","B1_GE","Gross domestic product - expenditure approach","CQRSA","National currency, current prices, quarterly levels, seasonally adjusted","Q","Quarterly","2006-Q3","Q3-2006","NZD","New Zealand Dollar","6","Millions",,,42278,,
"NZL","New Zealand","B1_GE","Gross domestic product - expenditure approach","CQRSA","National currency, current prices, quarterly levels, seasonally adjusted","Q","Quarterly","2006-Q4","Q4-2006","NZD","New Zealand Dollar","6","Millions",,,43671,,
"NZL","New Zealand","B1_GE","Gross domestic product - expenditure approach","CQRSA","National currency, current prices, quarterly levels, seasonally adjusted","Q","Quarterly","2007-Q1","Q1-2007","NZD","New Zealand Dollar","6","Millions",,,44221,,
"NZL","New Zealand","B1_GE","Gross domestic product - expenditure approach","CQRSA","National currency, current prices, quarterly levels, seasonally adjusted","Q","Quarterly","2007-Q2","Q2-2007","NZD","New Zealand Dollar","6","Millions",,,45303,,
"NZL","New Zealand","B1_GE","Gross domestic product - expenditure approach","CQRSA","National currency, current prices, quarterly levels, seasonally adjusted","Q","Quarterly","2007-Q3","Q3-2007","NZD","New Zealand Dollar","6","Millions",,,46628,,
"NZL","New Zealand","B1_GE","Gross domestic product - expenditure approach","CQRSA","National currency, current prices, quarterly levels, seasonally adjusted","Q","Quarterly","2007-Q4","Q4-2007","NZD","New Zealand Dollar","6","Millions",,,47182,,
"NZL","New Zealand","B1_GE","Gross domestic product - expenditure approach","CQRSA","National currency, current prices, quarterly levels, seasonally adjusted","Q","Quarterly","2008-Q1","Q1-2008","NZD","New Zealand Dollar","6","Millions",,,47647,,
"NZL","New Zealand","B1_GE","Gross domestic product - expenditure approach","CQRSA","National currency, current prices, quarterly levels, seasonally adjusted","Q","Quarterly","2008-Q2","Q2-2008","NZD","New Zealand Dollar","6","Millions",,,47564,,
"NZL","New Zealand","B1_GE","Gross domestic product - expenditure approach","CQRSA","National currency, current prices, quarterly levels, seasonally adjusted","Q","Quarterly","2008-Q3","Q3-2008","NZD","New Zealand Dollar","6","Millions",,,46949,,
"NZL","New Zealand","B1_GE","Gross domestic product - expenditure approach","CQRSA","National currency, current prices, quarterly levels, seasonally adjusted","Q","Quarterly","2008-Q4","Q4-2008","NZD","New Zealand Dollar","6","Millions",,,47523,,
"NZL","New Zealand","B1_GE","Gross domestic product - expenditure approach","CQRSA","National currency, current prices, quarterly levels, seasonally adjusted","Q","Quarterly","2009-Q1","Q1-2009","NZD","New Zealand Dollar","6","Millions",,,47527,,
"NZL","New Zealand","B1_GE","Gross domestic product - expenditure approach","CQRSA","National currency, current prices, quarterly levels, seasonally adjusted","Q","Quarterly","2009-Q2","Q2-2009","NZD","New Zealand Dollar","6","Millions",,,47528,,
"NZL","New Zealand","B1_GE","Gross domestic product - expenditure approach","CQRSA","National currency, current prices, quarterly levels, seasonally adjusted","Q","Quarterly","2009-Q3","Q3-2009","NZD","New Zealand Dollar","6","Millions",,,48295,,
"NZL","New Zealand","B1_GE","Gross domestic product - expenditure approach","CQRSA","National currency, current prices, quarterly levels, seasonally adjusted","Q","Quarterly","2009-Q4","Q4-2009","NZD","New Zealand Dollar","6","Millions",,,48640,,
"NZL","New Zealand","B1_GE","Gross domestic product - expenditure approach","CQRSA","National currency, current prices, quarterly levels, seasonally adjusted","Q","Quarterly","2010-Q1","Q1-2010","NZD","New Zealand Dollar","6","Millions",,,49749,,
"NZL","New Zealand","B1_GE","Gross domestic product - expenditure approach","CQRSA","National currency, current prices, quarterly levels, seasonally adjusted","Q","Quarterly","2010-Q2","Q2-2010","NZD","New Zealand Dollar","6","Millions",,,50079,,
"NZL","New Zealand","B1_GE","Gross domestic product - expenditure approach","CQRSA","National currency, current prices, quarterly levels, seasonally adjusted","Q","Quarterly","2010-Q3","Q3-2010","NZD","New Zealand Dollar","6","Millions",,,50461,,
"NZL","New Zealand","B1_GE","Gross domestic product - expenditure approach","CQRSA","National currency, current prices, quarterly levels, seasonally adjusted","Q","Quarterly","2010-Q4","Q4-2010","NZD","New Zealand Dollar","6","Millions",,,51212,,
"NZL","New Zealand","B1_GE","Gross domestic product - expenditure approach","CQRSA","National currency, current prices, quarterly levels, seasonally adjusted","Q","Quarterly","2011-Q1","Q1-2011","NZD","New Zealand Dollar","6","Millions",,,51656,,
"NZL","New Zealand","B1_GE","Gross domestic product - expenditure approach","CQRSA","National currency, current prices, quarterly levels, seasonally adjusted","Q","Quarterly","2011-Q2","Q2-2011","NZD","New Zealand Dollar","6","Millions",,,52518,,
"NZL","New Zealand","B1_GE","Gross domestic product - expenditure approach","CQRSA","National currency, current prices, quarterly levels, seasonally adjusted","Q","Quarterly","2011-Q3","Q3-2011","NZD","New Zealand Dollar","6","Millions",,,53405,,
"NZL","New Zealand","B1_GE","Gross domestic product - expenditure approach","CQRSA","National currency, current prices, quarterly levels, seasonally adjusted","Q","Quarterly","2011-Q4","Q4-2011","NZD","New Zealand Dollar","6","Millions",,,53704,,
"NZL","New Zealand","B1_GE","Gross domestic product - expenditure approach","CQRSA","National currency, current prices, quarterly levels, seasonally adjusted","Q","Quarterly","2012-Q1","Q1-2012","NZD","New Zealand Dollar","6","Millions",,,53635,,
"NZL","New Zealand","B1_GE","Gross domestic product - expenditure approach","CQRSA","National currency, current prices, quarterly levels, seasonally adjusted","Q","Quarterly","2012-Q2","Q2-2012","NZD","New Zealand Dollar","6","Millions",,,54443,,
"NZL","New Zealand","B1_GE","Gross domestic product - expenditure approach","CQRSA","National currency, current prices, quarterly levels, seasonally adjusted","Q","Quarterly","2012-Q3","Q3-2012","NZD","New Zealand Dollar","6","Millions",,,53947,,
"NZL","New Zealand","B1_GE","Gross domestic product - expenditure approach","CQRSA","National currency, current prices, quarterly levels, seasonally adjusted","Q","Quarterly","2012-Q4","Q4-2012","NZD","New Zealand Dollar","6","Millions",,,54005,,
"NZL","New Zealand","B1_GE","Gross domestic product - expenditure approach","CQRSA","National currency, current prices, quarterly levels, seasonally adjusted","Q","Quarterly","2013-Q1","Q1-2013","NZD","New Zealand Dollar","6","Millions",,,55139,,
"NZL","New Zealand","B1_GE","Gross domestic product - expenditure approach","CQRSA","National currency, current prices, quarterly levels, seasonally adjusted","Q","Quarterly","2013-Q2","Q2-2013","NZD","New Zealand Dollar","6","Millions",,,55732,,
"NZL","New Zealand","B1_GE","Gross domestic product - expenditure approach","CQRSA","National currency, current prices, quarterly levels, seasonally adjusted","Q","Quarterly","2013-Q3","Q3-2013","NZD","New Zealand Dollar","6","Millions",,,57547,,
"NZL","New Zealand","B1_GE","Gross domestic product - expenditure approach","CQRSA","National currency, current prices, quarterly levels, seasonally adjusted","Q","Quarterly","2013-Q4","Q4-2013","NZD","New Zealand Dollar","6","Millions",,,59532,,
"NZL","New Zealand","B1_GE","Gross domestic product - expenditure approach","CQRSA","National currency, current prices, quarterly levels, seasonally adjusted","Q","Quarterly","2014-Q1","Q1-2014","NZD","New Zealand Dollar","6","Millions",,,59749,,
"NZL","New Zealand","B1_GE","Gross domestic product - expenditure approach","CQRSA","National currency, current prices, quarterly levels, seasonally adjusted","Q","Quarterly","2014-Q2","Q2-2014","NZD","New Zealand Dollar","6","Millions",,,59888,,
"NZL","New Zealand","B1_GE","Gross domestic product - expenditure approach","CQRSA","National currency, current prices, quarterly levels, seasonally adjusted","Q","Quarterly","2014-Q3","Q3-2014","NZD","New Zealand Dollar","6","Millions",,,60237,,
"NZL","New Zealand","B1_GE","Gross domestic product - expenditure approach","CQRSA","National currency, current prices, quarterly levels, seasonally adjusted","Q","Quarterly","2014-Q4","Q4-2014","NZD","New Zealand Dollar","6","Millions",,,60644,,
"NZL","New Zealand","B1_GE","Gross domestic product - expenditure approach","CQRSA","National currency, current prices, quarterly levels, seasonally adjusted","Q","Quarterly","2015-Q1","Q1-2015","NZD","New Zealand Dollar","6","Millions",,,61384,,
"NZL","New Zealand","B1_GE","Gross domestic product - expenditure approach","CQRSA","National currency, current prices, quarterly levels, seasonally adjusted","Q","Quarterly","2015-Q2","Q2-2015","NZD","New Zealand Dollar","6","Millions",,,62735,,
"NZL","New Zealand","B1_GE","Gross domestic product - expenditure approach","CQRSA","National currency, current prices, quarterly levels, seasonally adjusted","Q","Quarterly","2015-Q3","Q3-2015","NZD","New Zealand Dollar","6","Millions",,,63289,,
"NZL","New Zealand","B1_GE","Gross domestic product - expenditure approach","CQRSA","National currency, current prices, quarterly levels, seasonally adjusted","Q","Quarterly","2015-Q4","Q4-2015","NZD","New Zealand Dollar","6","Millions",,,63409,,
"NZL","New Zealand","B1_GE","Gross domestic product - expenditure approach","CQRSA","National currency, current prices, quarterly levels, seasonally adjusted","Q","Quarterly","2016-Q1","Q1-2016","NZD","New Zealand Dollar","6","Millions",,,65018,,
"NZL","New Zealand","B1_GE","Gross domestic product - expenditure approach","CQRSA","National currency, current prices, quarterly levels, seasonally adjusted","Q","Quarterly","2016-Q2","Q2-2016","NZD","New Zealand Dollar","6","Millions",,,66026,,
"NZL","New Zealand","B1_GE","Gross domestic product - expenditure approach","CQRSA","National currency, current prices, quarterly levels, seasonally adjusted","Q","Quarterly","2016-Q3","Q3-2016","NZD","New Zealand Dollar","6","Millions",,,66818,,
"NZL","New Zealand","B1_GE","Gross domestic product - expenditure approach","CQRSA","National currency, current prices, quarterly levels, seasonally adjusted","Q","Quarterly","2016-Q4","Q4-2016","NZD","New Zealand Dollar","6","Millions",,,67995,,
"NZL","New Zealand","B1_GE","Gross domestic product - expenditure approach","CQRSA","National currency, current prices, quarterly levels, seasonally adjusted","Q","Quarterly","2017-Q1","Q1-2017","NZD","New Zealand Dollar","6","Millions",,,69463,,
"NZL","New Zealand","B1_GE","Gross domestic product - expenditure approach","CQRSA","National currency, current prices, quarterly levels, seasonally adjusted","Q","Quarterly","2017-Q2","Q2-2017","NZD","New Zealand Dollar","6","Millions",,,70320,,
"NZL","New Zealand","B1_GE","Gross domestic product - expenditure approach","CQRSA","National currency, current prices, quarterly levels, seasonally adjusted","Q","Quarterly","2017-Q3","Q3-2017","NZD","New Zealand Dollar","6","Millions",,,71984,,
"NZL","New Zealand","B1_GE","Gross domestic product - expenditure approach","CQRSA","National currency, current prices, quarterly levels, seasonally adjusted","Q","Quarterly","2017-Q4","Q4-2017","NZD","New Zealand Dollar","6","Millions",,,73315,,
"NZL","New Zealand","B1_GE","Gross domestic product - expenditure approach","CQRSA","National currency, current prices, quarterly levels, seasonally adjusted","Q","Quarterly","2018-Q1","Q1-2018","NZD","New Zealand Dollar","6","Millions",,,73371,,
"NZL","New Zealand","B1_GE","Gross domestic product - expenditure approach","CQRSA","National currency, current prices, quarterly levels, seasonally adjusted","Q","Quarterly","2018-Q2","Q2-2018","NZD","New Zealand Dollar","6","Millions",,,74208,,
"NZL","New Zealand","B1_GE","Gross domestic product - expenditure approach","CQRSA","National currency, current prices, quarterly levels, seasonally adjusted","Q","Quarterly","2018-Q3","Q3-2018","NZD","New Zealand Dollar","6","Millions",,,74750,,
"NZL","New Zealand","B1_GE","Gross domestic product - expenditure approach","CQRSA","National currency, current prices, quarterly levels, seasonally adjusted","Q","Quarterly","2018-Q4","Q4-2018","NZD","New Zealand Dollar","6","Millions",,,75201,,
"NZL","New Zealand","B1_GE","Gross domestic product - expenditure approach","CQRSA","National currency, current prices, quarterly levels, seasonally adjusted","Q","Quarterly","2019-Q1","Q1-2019","NZD","New Zealand Dollar","6","Millions",,,76110,,
"NZL","New Zealand","B1_GE","Gross domestic product - expenditure approach","CQRSA","National currency, current prices, quarterly levels, seasonally adjusted","Q","Quarterly","2019-Q2","Q2-2019","NZD","New Zealand Dollar","6","Millions",,,77249,,
"NZL","New Zealand","B1_GE","Gross domestic product - expenditure approach","CQRSA","National currency, current prices, quarterly levels, seasonally adjusted","Q","Quarterly","2019-Q3","Q3-2019","NZD","New Zealand Dollar","6","Millions",,,78370,,
"NZL","New Zealand","B1_GE","Gross domestic product - expenditure approach","CQRSA","National currency, current prices, quarterly levels, seasonally adjusted","Q","Quarterly","2019-Q4","Q4-2019","NZD","New Zealand Dollar","6","Millions",,,79236,,
"NZL","New Zealand","B1_GE","Gross domestic product - expenditure approach","LNBQRSA","National currency, chained volume estimates, national reference year, quarterly levels, seasonally adjusted","Q","Quarterly","1987-Q2","Q2-1987","NZD","New Zealand Dollar","6","Millions","2009_10","2009-10",26805,,
"NZL","New Zealand","B1_GE","Gross domestic product - expenditure approach","LNBQRSA","National currency, chained volume estimates, national reference year, quarterly levels, seasonally adjusted","Q","Quarterly","1987-Q3","Q3-1987","NZD","New Zealand Dollar","6","Millions","2009_10","2009-10",26763,,
"NZL","New Zealand","B1_GE","Gross domestic product - expenditure approach","LNBQRSA","National currency, chained volume estimates, national reference year, quarterly levels, seasonally adjusted","Q","Quarterly","1987-Q4","Q4-1987","NZD","New Zealand Dollar","6","Millions","2009_10","2009-10",26794,,
"NZL","New Zealand","B1_GE","Gross domestic product - expenditure approach","LNBQRSA","National currency, chained volume estimates, national reference year, quarterly levels, seasonally adjusted","Q","Quarterly","1988-Q1","Q1-1988","NZD","New Zealand Dollar","6","Millions","2009_10","2009-10",26743,,
"NZL","New Zealand","B1_GE","Gross domestic product - expenditure approach","LNBQRSA","National currency, chained volume estimates, national reference year, quarterly levels, seasonally adjusted","Q","Quarterly","1988-Q2","Q2-1988","NZD","New Zealand Dollar","6","Millions","2009_10","2009-10",26781,,
"NZL","New Zealand","B1_GE","Gross domestic product - expenditure approach","LNBQRSA","National currency, chained volume estimates, national reference year, quarterly levels, seasonally adjusted","Q","Quarterly","1988-Q3","Q3-1988","NZD","New Zealand Dollar","6","Millions","2009_10","2009-10",27281,,
"NZL","New Zealand","B1_GE","Gross domestic product - expenditure approach","LNBQRSA","National currency, chained volume estimates, national reference year, quarterly levels, seasonally adjusted","Q","Quarterly","1988-Q4","Q4-1988","NZD","New Zealand Dollar","6","Millions","2009_10","2009-10",27417,,
"NZL","New Zealand","B1_GE","Gross domestic product - expenditure approach","LNBQRSA","National currency, chained volume estimates, national reference year, quarterly levels, seasonally adjusted","Q","Quarterly","1989-Q1","Q1-1989","NZD","New Zealand Dollar","6","Millions","2009_10","2009-10",27740,,
"NZL","New Zealand","B1_GE","Gross domestic product - expenditure approach","LNBQRSA","National currency, chained volume estimates, national reference year, quarterly levels, seasonally adjusted","Q","Quarterly","1989-Q2","Q2-1989","NZD","New Zealand Dollar","6","Millions","2009_10","2009-10",27931,,
"NZL","New Zealand","B1_GE","Gross domestic product - expenditure approach","LNBQRSA","National currency, chained volume estimates, national reference year, quarterly levels, seasonally adjusted","Q","Quarterly","1989-Q3","Q3-1989","NZD","New Zealand Dollar","6","Millions","2009_10","2009-10",26749,,
"NZL","New Zealand","B1_GE","Gross domestic product - expenditure approach","LNBQRSA","National currency, chained volume estimates, national reference year, quarterly levels, seasonally adjusted","Q","Quarterly","1989-Q4","Q4-1989","NZD","New Zealand Dollar","6","Millions","2009_10","2009-10",27422,,
"NZL","New Zealand","B1_GE","Gross domestic product - expenditure approach","LNBQRSA","National currency, chained volume estimates, national reference year, quarterly levels, seasonally adjusted","Q","Quarterly","1990-Q1","Q1-1990","NZD","New Zealand Dollar","6","Millions","2009_10","2009-10",27696,,
"NZL","New Zealand","B1_GE","Gross domestic product - expenditure approach","LNBQRSA","National currency, chained volume estimates, national reference year, quarterly levels, seasonally adjusted","Q","Quarterly","1990-Q2","Q2-1990","NZD","New Zealand Dollar","6","Millions","2009_10","2009-10",27584,,
"NZL","New Zealand","B1_GE","Gross domestic product - expenditure approach","LNBQRSA","National currency, chained volume estimates, national reference year, quarterly levels, seasonally adjusted","Q","Quarterly","1990-Q3","Q3-1990","NZD","New Zealand Dollar","6","Millions","2009_10","2009-10",27588,,
"NZL","New Zealand","B1_GE","Gross domestic product - expenditure approach","LNBQRSA","National currency, chained volume estimates, national reference year, quarterly levels, seasonally adjusted","Q","Quarterly","1990-Q4","Q4-1990","NZD","New Zealand Dollar","6","Millions","2009_10","2009-10",28133,,
"NZL","New Zealand","B1_GE","Gross domestic product - expenditure approach","LNBQRSA","National currency, chained volume estimates, national reference year, quarterly levels, seasonally adjusted","Q","Quarterly","1991-Q1","Q1-1991","NZD","New Zealand Dollar","6","Millions","2009_10","2009-10",27208,,
"NZL","New Zealand","B1_GE","Gross domestic product - expenditure approach","LNBQRSA","National currency, chained volume estimates, national reference year, quarterly levels, seasonally adjusted","Q","Quarterly","1991-Q2","Q2-1991","NZD","New Zealand Dollar","6","Millions","2009_10","2009-10",26939,,
"NZL","New Zealand","B1_GE","Gross domestic product - expenditure approach","LNBQRSA","National currency, chained volume estimates, national reference year, quarterly levels, seasonally adjusted","Q","Quarterly","1991-Q3","Q3-1991","NZD","New Zealand Dollar","6","Millions","2009_10","2009-10",27217,,
"NZL","New Zealand","B1_GE","Gross domestic product - expenditure approach","LNBQRSA","National currency, chained volume estimates, national reference year, quarterly levels, seasonally adjusted","Q","Quarterly","1991-Q4","Q4-1991","NZD","New Zealand Dollar","6","Millions","2009_10","2009-10",27241,,
"NZL","New Zealand","B1_GE","Gross domestic product - expenditure approach","LNBQRSA","National currency, chained volume estimates, national reference year, quarterly levels, seasonally adjusted","Q","Quarterly","1992-Q1","Q1-1992","NZD","New Zealand Dollar","6","Millions","2009_10","2009-10",27373,,
"NZL","New Zealand","B1_GE","Gross domestic product - expenditure approach","LNBQRSA","National currency, chained volume estimates, national reference year, quarterly levels, seasonally adjusted","Q","Quarterly","1992-Q2","Q2-1992","NZD","New Zealand Dollar","6","Millions","2009_10","2009-10",27648,,
"NZL","New Zealand","B1_GE","Gross domestic product - expenditure approach","LNBQRSA","National currency, chained volume estimates, national reference year, quarterly levels, seasonally adjusted","Q","Quarterly","1992-Q3","Q3-1992","NZD","New Zealand Dollar","6","Millions","2009_10","2009-10",27131,,
"NZL","New Zealand","B1_GE","Gross domestic product - expenditure approach","LNBQRSA","National currency, chained volume estimates, national reference year, quarterly levels, seasonally adjusted","Q","Quarterly","1992-Q4","Q4-1992","NZD","New Zealand Dollar","6","Millions","2009_10","2009-10",27399,,
"NZL","New Zealand","B1_GE","Gross domestic product - expenditure approach","LNBQRSA","National currency, chained volume estimates, national reference year, quarterly levels, seasonally adjusted","Q","Quarterly","1993-Q1","Q1-1993","NZD","New Zealand Dollar","6","Millions","2009_10","2009-10",27999,,
"NZL","New Zealand","B1_GE","Gross domestic product - expenditure approach","LNBQRSA","National currency, chained volume estimates, national reference year, quarterly levels, seasonally adjusted","Q","Quarterly","1993-Q2","Q2-1993","NZD","New Zealand Dollar","6","Millions","2009_10","2009-10",28284,,
