"SUBJECT","Subject","LOCATION","Country","FREQUENCY","Frequency","TIME","Time","Unit Code","Unit","PowerCode Code","PowerCode","Reference Period Code","Reference Period","Value","Flag Codes","Flags"
"PRINTO01","Production of total industry sa, Index","CAN","Canada","M","Monthly","2005-11","Nov-2005","IDX","Index","0","Units","2015_100","2015=100",101.4479,,
"PRINTO01","Production of total industry sa, Index","CAN","Canada","M","Monthly","2005-12","Dec-2005","IDX","Index","0","Units","2015_100","2015=100",102.1277,,
"PRINTO01","Production of total industry sa, Index","CAN","Canada","M","Monthly","2006-01","Jan-2006","IDX","Index","0","Units","2015_100","2015=100",101.6975,,
"PRINTO01","Production of total industry sa, Index","CAN","Canada","M","Monthly","2006-02","Feb-2006","IDX","Index","0","Units","2015_100","2015=100",101.4588,,
"PRINTO01","Production of total industry sa, Index","CAN","Canada","M","Monthly","2006-03","Mar-2006","IDX","Index","0","Units","2015_100","2015=100",101.6113,,
"PRINTO01","Production of total industry sa, Index","CAN","Canada","M","Monthly","2006-04","Apr-2006","IDX","Index","0","Units","2015_100","2015=100",100.9594,,
"PRINTO01","Production of total industry sa, Index","CAN","Canada","M","Monthly","2006-05","May-2006","IDX","Index","0","Units","2015_100","2015=100",100.6126,,
"PRINTO01","Production of total industry sa, Index","CAN","Canada","M","Monthly","2006-06","Jun-2006","IDX","Index","0","Units","2015_100","2015=100",100.0768,,
"PRINTO01","Production of total industry sa, Index","CAN","Canada","M","Monthly","2006-07","Jul-2006","IDX","Index","0","Units","2015_100","2015=100",100.1166,,
"PRINTO01","Production of total industry sa, Index","CAN","Canada","M","Monthly","2006-08","Aug-2006","IDX","Index","0","Units","2015_100","2015=100",99.40501,,
"PRINTO01","Production of total industry sa, Index","CAN","Canada","M","Monthly","2006-09","Sep-2006","IDX","Index","0","Units","2015_100","2015=100",97.77441,,
"PRINTO01","Production of total industry sa, Index","CAN","Canada","M","Monthly","2006-10","Oct-2006","IDX","Index","0","Units","2015_100","2015=100",97.58125,,
"PRINTO01","Production of total industry sa, Index","CAN","Canada","M","Monthly","2006-11","Nov-2006","IDX","Index","0","Units","2015_100","2015=100",97.50367,,
"PRINTO01","Production of total industry sa, Index","CAN","Canada","M","Monthly","2006-12","Dec-2006","IDX","Index","0","Units","2015_100","2015=100",98.50477,,
"PRINTO01","Production of total industry sa, Index","CAN","Canada","M","Monthly","2007-01","Jan-2007","IDX","Index","0","Units","2015_100","2015=100",98.07752,,
"PRINTO01","Production of total industry sa, Index","CAN","Canada","M","Monthly","2007-02","Feb-2007","IDX","Index","0","Units","2015_100","2015=100",99.13132,,
"PRINTO01","Production of total industry sa, Index","CAN","Canada","M","Monthly","2007-03","Mar-2007","IDX","Index","0","Units","2015_100","2015=100",99.31486,,
"PRINTO01","Production of total industry sa, Index","CAN","Canada","M","Monthly","2007-04","Apr-2007","IDX","Index","0","Units","2015_100","2015=100",98.87476,,
"PRINTO01","Production of total industry sa, Index","CAN","Canada","M","Monthly","2007-05","May-2007","IDX","Index","0","Units","2015_100","2015=100",99.09521,,
"PRINTO01","Production of total industry sa, Index","CAN","Canada","M","Monthly","2007-06","Jun-2007","IDX","Index","0","Units","2015_100","2015=100",99.3689,,
"PRINTO01","Production of total industry sa, Index","CAN","Canada","M","Monthly","2007-07","Jul-2007","IDX","Index","0","Units","2015_100","2015=100",98.32365,,
"PRINTO01","Production of total industry sa, Index","CAN","Canada","M","Monthly","2007-08","Aug-2007","IDX","Index","0","Units","2015_100","2015=100",98.93817,,
"PRINTO01","Production of total industry sa, Index","CAN","Canada","M","Monthly","2007-09","Sep-2007","IDX","Index","0","Units","2015_100","2015=100",98.4082,,
"PRINTO01","Production of total industry sa, Index","CAN","Canada","M","Monthly","2007-10","Oct-2007","IDX","Index","0","Units","2015_100","2015=100",97.71609,,
"PRINTO01","Production of total industry sa, Index","CAN","Canada","M","Monthly","2007-11","Nov-2007","IDX","Index","0","Units","2015_100","2015=100",97.38141,,
"PRINTO01","Production of total industry sa, Index","CAN","Canada","M","Monthly","2007-12","Dec-2007","IDX","Index","0","Units","2015_100","2015=100",95.61785,,
"PRINTO01","Production of total industry sa, Index","CAN","Canada","M","Monthly","2008-01","Jan-2008","IDX","Index","0","Units","2015_100","2015=100",95.38001,,
"PRINTO01","Production of total industry sa, Index","CAN","Canada","M","Monthly","2008-02","Feb-2008","IDX","Index","0","Units","2015_100","2015=100",95.53224,,
"PRINTO01","Production of total industry sa, Index","CAN","Canada","M","Monthly","2008-03","Mar-2008","IDX","Index","0","Units","2015_100","2015=100",94.66758,,
"PRINTO01","Production of total industry sa, Index","CAN","Canada","M","Monthly","2008-04","Apr-2008","IDX","Index","0","Units","2015_100","2015=100",95.67216,,
"PRINTO01","Production of total industry sa, Index","CAN","Canada","M","Monthly","2008-05","May-2008","IDX","Index","0","Units","2015_100","2015=100",95.3958,,
"PRINTO01","Production of total industry sa, Index","CAN","Canada","M","Monthly","2008-06","Jun-2008","IDX","Index","0","Units","2015_100","2015=100",96.07987,,
"PRINTO01","Production of total industry sa, Index","CAN","Canada","M","Monthly","2008-07","Jul-2008","IDX","Index","0","Units","2015_100","2015=100",97.60185,,
"PRINTO01","Production of total industry sa, Index","CAN","Canada","M","Monthly","2008-08","Aug-2008","IDX","Index","0","Units","2015_100","2015=100",96.46137,,
"PRINTO01","Production of total industry sa, Index","CAN","Canada","M","Monthly","2008-09","Sep-2008","IDX","Index","0","Units","2015_100","2015=100",95.50575,,
"PRINTO01","Production of total industry sa, Index","CAN","Canada","M","Monthly","2008-10","Oct-2008","IDX","Index","0","Units","2015_100","2015=100",95.12773,,
"PRINTO01","Production of total industry sa, Index","CAN","Canada","M","Monthly","2008-11","Nov-2008","IDX","Index","0","Units","2015_100","2015=100",93.35267,,
"PRINTO01","Production of total industry sa, Index","CAN","Canada","M","Monthly","2008-12","Dec-2008","IDX","Index","0","Units","2015_100","2015=100",90.39084,,
"PRINTO01","Production of total industry sa, Index","CAN","Canada","M","Monthly","2009-01","Jan-2009","IDX","Index","0","Units","2015_100","2015=100",88.64574,,
"PRINTO01","Production of total industry sa, Index","CAN","Canada","M","Monthly","2009-02","Feb-2009","IDX","Index","0","Units","2015_100","2015=100",87.56705,,
"PRINTO01","Production of total industry sa, Index","CAN","Canada","M","Monthly","2009-03","Mar-2009","IDX","Index","0","Units","2015_100","2015=100",85.79172,,
"PRINTO01","Production of total industry sa, Index","CAN","Canada","M","Monthly","2009-04","Apr-2009","IDX","Index","0","Units","2015_100","2015=100",84.17717,,
"PRINTO01","Production of total industry sa, Index","CAN","Canada","M","Monthly","2009-05","May-2009","IDX","Index","0","Units","2015_100","2015=100",83.43076,,
"PRINTO01","Production of total industry sa, Index","CAN","Canada","M","Monthly","2009-06","Jun-2009","IDX","Index","0","Units","2015_100","2015=100",83.06879,,
"PRINTO01","Production of total industry sa, Index","CAN","Canada","M","Monthly","2009-07","Jul-2009","IDX","Index","0","Units","2015_100","2015=100",83.16055,,
"PRINTO01","Production of total industry sa, Index","CAN","Canada","M","Monthly","2009-08","Aug-2009","IDX","Index","0","Units","2015_100","2015=100",82.91202,,
"PRINTO01","Production of total industry sa, Index","CAN","Canada","M","Monthly","2009-09","Sep-2009","IDX","Index","0","Units","2015_100","2015=100",84.33475,,
"PRINTO01","Production of total industry sa, Index","CAN","Canada","M","Monthly","2009-10","Oct-2009","IDX","Index","0","Units","2015_100","2015=100",84.33849,,
"PRINTO01","Production of total industry sa, Index","CAN","Canada","M","Monthly","2009-11","Nov-2009","IDX","Index","0","Units","2015_100","2015=100",85.64645,,
"PRINTO01","Production of total industry sa, Index","CAN","Canada","M","Monthly","2009-12","Dec-2009","IDX","Index","0","Units","2015_100","2015=100",85.14616,,
"PRINTO01","Production of total industry sa, Index","CAN","Canada","M","Monthly","2010-01","Jan-2010","IDX","Index","0","Units","2015_100","2015=100",86.08466,,
"PRINTO01","Production of total industry sa, Index","CAN","Canada","M","Monthly","2010-02","Feb-2010","IDX","Index","0","Units","2015_100","2015=100",87.21765,,
"PRINTO01","Production of total industry sa, Index","CAN","Canada","M","Monthly","2010-03","Mar-2010","IDX","Index","0","Units","2015_100","2015=100",88.3354,,
"PRINTO01","Production of total industry sa, Index","CAN","Canada","M","Monthly","2010-04","Apr-2010","IDX","Index","0","Units","2015_100","2015=100",88.16204,,
"PRINTO01","Production of total industry sa, Index","CAN","Canada","M","Monthly","2010-05","May-2010","IDX","Index","0","Units","2015_100","2015=100",90.34723,,
"PRINTO01","Production of total industry sa, Index","CAN","Canada","M","Monthly","2010-06","Jun-2010","IDX","Index","0","Units","2015_100","2015=100",90.92831,,
"PRINTO01","Production of total industry sa, Index","CAN","Canada","M","Monthly","2010-07","Jul-2010","IDX","Index","0","Units","2015_100","2015=100",90.95827,,
"PRINTO01","Production of total industry sa, Index","CAN","Canada","M","Monthly","2010-08","Aug-2010","IDX","Index","0","Units","2015_100","2015=100",90.98235,,
"PRINTO01","Production of total industry sa, Index","CAN","Canada","M","Monthly","2010-09","Sep-2010","IDX","Index","0","Units","2015_100","2015=100",90.54654,,
"PRINTO01","Production of total industry sa, Index","CAN","Canada","M","Monthly","2010-10","Oct-2010","IDX","Index","0","Units","2015_100","2015=100",91.31007,,
"PRINTO01","Production of total industry sa, Index","CAN","Canada","M","Monthly","2010-11","Nov-2010","IDX","Index","0","Units","2015_100","2015=100",91.33816,,
"PRINTO01","Production of total industry sa, Index","CAN","Canada","M","Monthly","2010-12","Dec-2010","IDX","Index","0","Units","2015_100","2015=100",93.06641,,
"PRINTO01","Production of total industry sa, Index","CAN","Canada","M","Monthly","2011-01","Jan-2011","IDX","Index","0","Units","2015_100","2015=100",92.85159,,
"PRINTO01","Production of total industry sa, Index","CAN","Canada","M","Monthly","2011-02","Feb-2011","IDX","Index","0","Units","2015_100","2015=100",92.4757,,
"PRINTO01","Production of total industry sa, Index","CAN","Canada","M","Monthly","2011-03","Mar-2011","IDX","Index","0","Units","2015_100","2015=100",93.52817,,
"PRINTO01","Production of total industry sa, Index","CAN","Canada","M","Monthly","2011-04","Apr-2011","IDX","Index","0","Units","2015_100","2015=100",93.89147,,
"PRINTO01","Production of total industry sa, Index","CAN","Canada","M","Monthly","2011-05","May-2011","IDX","Index","0","Units","2015_100","2015=100",92.24723,,
"PRINTO01","Production of total industry sa, Index","CAN","Canada","M","Monthly","2011-06","Jun-2011","IDX","Index","0","Units","2015_100","2015=100",92.82108,,
"PRINTO01","Production of total industry sa, Index","CAN","Canada","M","Monthly","2011-07","Jul-2011","IDX","Index","0","Units","2015_100","2015=100",94.4664,,
"PRINTO01","Production of total industry sa, Index","CAN","Canada","M","Monthly","2011-08","Aug-2011","IDX","Index","0","Units","2015_100","2015=100",95.46535,,
"PRINTO01","Production of total industry sa, Index","CAN","Canada","M","Monthly","2011-09","Sep-2011","IDX","Index","0","Units","2015_100","2015=100",96.1077,,
"PRINTO01","Production of total industry sa, Index","CAN","Canada","M","Monthly","2011-10","Oct-2011","IDX","Index","0","Units","2015_100","2015=100",95.47098,,
"PRINTO01","Production of total industry sa, Index","CAN","Canada","M","Monthly","2011-11","Nov-2011","IDX","Index","0","Units","2015_100","2015=100",95.22565,,
"PRINTO01","Production of total industry sa, Index","CAN","Canada","M","Monthly","2011-12","Dec-2011","IDX","Index","0","Units","2015_100","2015=100",96.13873,,
"PRINTO01","Production of total industry sa, Index","CAN","Canada","M","Monthly","2012-01","Jan-2012","IDX","Index","0","Units","2015_100","2015=100",96.1497,,
"PRINTO01","Production of total industry sa, Index","CAN","Canada","M","Monthly","2012-02","Feb-2012","IDX","Index","0","Units","2015_100","2015=100",94.06109,,
"PRINTO01","Production of total industry sa, Index","CAN","Canada","M","Monthly","2012-03","Mar-2012","IDX","Index","0","Units","2015_100","2015=100",94.22588,,
"PRINTO01","Production of total industry sa, Index","CAN","Canada","M","Monthly","2012-04","Apr-2012","IDX","Index","0","Units","2015_100","2015=100",95.07208,,
"PRINTO01","Production of total industry sa, Index","CAN","Canada","M","Monthly","2012-05","May-2012","IDX","Index","0","Units","2015_100","2015=100",95.01804,,
"PRINTO01","Production of total industry sa, Index","CAN","Canada","M","Monthly","2012-06","Jun-2012","IDX","Index","0","Units","2015_100","2015=100",94.47175,,
"PRINTO01","Production of total industry sa, Index","CAN","Canada","M","Monthly","2012-07","Jul-2012","IDX","Index","0","Units","2015_100","2015=100",94.11486,,
"PRINTO01","Production of total industry sa, Index","CAN","Canada","M","Monthly","2012-08","Aug-2012","IDX","Index","0","Units","2015_100","2015=100",93.16833,,
"PRINTO01","Production of total industry sa, Index","CAN","Canada","M","Monthly","2012-09","Sep-2012","IDX","Index","0","Units","2015_100","2015=100",92.85506,,
"PRINTO01","Production of total industry sa, Index","CAN","Canada","M","Monthly","2012-10","Oct-2012","IDX","Index","0","Units","2015_100","2015=100",92.83179,,
"PRINTO01","Production of total industry sa, Index","CAN","Canada","M","Monthly","2012-11","Nov-2012","IDX","Index","0","Units","2015_100","2015=100",93.78018,,
"PRINTO01","Production of total industry sa, Index","CAN","Canada","M","Monthly","2012-12","Dec-2012","IDX","Index","0","Units","2015_100","2015=100",93.37273,,
"PRINTO01","Production of total industry sa, Index","CAN","Canada","M","Monthly","2013-01","Jan-2013","IDX","Index","0","Units","2015_100","2015=100",94.0956,,
"PRINTO01","Production of total industry sa, Index","CAN","Canada","M","Monthly","2013-02","Feb-2013","IDX","Index","0","Units","2015_100","2015=100",95.0975,,
"PRINTO01","Production of total industry sa, Index","CAN","Canada","M","Monthly","2013-03","Mar-2013","IDX","Index","0","Units","2015_100","2015=100",95.68821,,
"PRINTO01","Production of total industry sa, Index","CAN","Canada","M","Monthly","2013-04","Apr-2013","IDX","Index","0","Units","2015_100","2015=100",95.02447,,
"PRINTO01","Production of total industry sa, Index","CAN","Canada","M","Monthly","2013-05","May-2013","IDX","Index","0","Units","2015_100","2015=100",94.82462,,
"PRINTO01","Production of total industry sa, Index","CAN","Canada","M","Monthly","2013-06","Jun-2013","IDX","Index","0","Units","2015_100","2015=100",94.53408,,
"PRINTO01","Production of total industry sa, Index","CAN","Canada","M","Monthly","2013-07","Jul-2013","IDX","Index","0","Units","2015_100","2015=100",94.91772,,
"PRINTO01","Production of total industry sa, Index","CAN","Canada","M","Monthly","2013-08","Aug-2013","IDX","Index","0","Units","2015_100","2015=100",95.74466,,
"PRINTO01","Production of total industry sa, Index","CAN","Canada","M","Monthly","2013-09","Sep-2013","IDX","Index","0","Units","2015_100","2015=100",96.53334,,
"PRINTO01","Production of total industry sa, Index","CAN","Canada","M","Monthly","2013-10","Oct-2013","IDX","Index","0","Units","2015_100","2015=100",97.87714,,
"PRINTO01","Production of total industry sa, Index","CAN","Canada","M","Monthly","2013-11","Nov-2013","IDX","Index","0","Units","2015_100","2015=100",97.54112,,
"PRINTO01","Production of total industry sa, Index","CAN","Canada","M","Monthly","2013-12","Dec-2013","IDX","Index","0","Units","2015_100","2015=100",96.69787,,
"PRINTO01","Production of total industry sa, Index","CAN","Canada","M","Monthly","2014-01","Jan-2014","IDX","Index","0","Units","2015_100","2015=100",97.05235,,
